Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct)	xz (correct)
12059	-0.41400E-04	 0.29683E-04	-0.000022094	 0.91647E-05	5.9649E-07	-9.5365E-06
12059	 0.33046E-03	-0.13563E-03	-0.000039671	-0.60234E-04	2.6469E-06	-0.000040593
12060	-0.49880E-04	 0.33880E-04	-0.000022551	 0.10021E-04	4.7468E-07	-8.2916E-06
12060	 0.34009E-03	-0.13951E-03	-0.000041279	-0.57524E-04	2.4505E-06	-0.000040313
12061	-0.50758E-04	 0.34617E-04	-0.000023178	 0.90893E-05	3.5657E-07	-7.1932E-06
12061	 0.34227E-03	-0.13990E-03	-0.000043032	-0.51271E-04	2.1609E-06	-0.000039922
12062	-0.43270E-04	 0.31529E-04	-0.000024012	 0.71330E-05	2.6591E-07	-6.1888E-06
12062	 0.33609E-03	-0.13624E-03	-0.000044974	-0.44877E-04	1.9133E-06	-0.000039406
12063	-0.30502E-04	 0.25992E-04	-0.000024936	 0.51204E-05	2.0854E-07	-5.2405E-06
12063	 0.32456E-03	-0.12992E-03	-0.000047036	-0.41224E-04	1.8004E-06	-0.000038751
12064	-0.17413E-04	 0.20277E-04	-0.000025826	 0.35143E-05	1.7332E-07	-4.3179E-06
12064	 0.31252E-03	-0.12331E-03	-0.000049044	-0.40950E-04	1.8263E-06	-0.000037972
12065	-0.76222E-05	 0.16033E-04	-0.00002656	 0.23536E-05	1.4143E-07	-3.4157E-06
12065	 0.30356E-03	-0.11820E-03	-0.000050841	-0.42271E-04	1.9002E-06	-0.000037105
12066	-0.16785E-05	 0.13525E-04	-0.000027149	 0.15921E-05	1.051E-07	-2.5768E-06
12066	 0.29833E-03	-0.11494E-03	-0.000052466	-0.43450E-04	1.9414E-06	-0.000036166
12067	 0.17260E-05	 0.12150E-04	-0.000027614	 0.11194E-05	6.6439E-08	-1.8213E-06
12067	 0.29560E-03	-0.11293E-03	-0.000053972	-0.43950E-04	1.9334E-06	-0.000035185
12068	 0.42649E-05	 0.11151E-04	-0.000028016	 0.74147E-06	2.9629E-08	-1.1623E-06
12068	 0.29376E-03	-0.11139E-03	-0.000055404	-0.43615E-04	1.8816E-06	-0.000034178
12069	 0.70239E-05	 0.10043E-04	-0.000028404	 0.32273E-06	-2.2972E-09	-6.0186E-07
12069	 0.29171E-03	-0.10979E-03	-0.000056808	-0.42913E-04	1.8145E-06	-0.000033153
12070	 0.96233E-05	 0.90091E-05	-0.000028792	-0.68179E-07	-2.9112E-08	-1.2931E-07
12070	 0.28972E-03	-0.10821E-03	-0.000058162	-0.42961E-04	1.7764E-06	-0.000032115
12071	 0.10595E-04	 0.86984E-05	-0.000029097	-0.21050E-06	-5.2573E-08	2.5928E-07
12071	 0.28920E-03	-0.10735E-03	-0.000059384	-0.44237E-04	1.7764E-06	-0.00003108
12072	 0.92150E-05	 0.94232E-05	-0.000029268	 0.26210E-07	-7.2538E-08	5.5306E-07
12072	 0.29093E-03	-0.10762E-03	-0.000060445	-0.45775E-04	1.7713E-06	-0.000030069
12073	 0.67767E-05	 0.10607E-04	-0.000029363	 0.43717E-06	-8.6651E-08	7.4538E-07
12073	 0.29373E-03	-0.10848E-03	-0.000061405	-0.46108E-04	0.000001716	-0.000029105
12074	 0.55164E-05	 0.11265E-04	-0.000029508	 0.63958E-06	-9.3297E-08	8.3608E-07
12074	 0.29542E-03	-0.10886E-03	-0.000062375	-0.44994E-04	1.6187E-06	-0.000028189
12075	 0.64794E-05	 0.10936E-04	-0.000029764	 0.48320E-06	-9.374E-08	8.3468E-07
12075	 0.29493E-03	-0.10818E-03	-0.000063412	-0.43536E-04	1.5248E-06	-0.000027302
12076	 0.85810E-05	 0.10094E-04	-0.000030065	 0.16215E-06	-9.0399E-08	7.4881E-07
12076	 0.29325E-03	-0.10690E-03	-0.000064472	-0.43202E-04	1.4762E-06	-0.000026428
12077	 0.94140E-05	 0.98088E-05	-0.000030288	 0.45654E-07	-8.4533E-08	5.8701E-07
12077	 0.29270E-03	-0.10615E-03	-0.000065424	-0.44548E-04	1.4768E-06	-0.000025569
12078	 0.73610E-05	 0.10804E-04	-0.000030364	 0.40625E-06	-7.5361E-08	3.5168E-07
12078	 0.29488E-03	-0.10676E-03	-0.000066182	-0.46726E-04	1.4904E-06	-0.000024759
12079	 0.27080E-05	 0.12952E-04	-0.00003031	 0.12260E-05	-6.1426E-08	3.1339E-08
12079	 0.29959E-03	-0.10865E-03	-0.000066774	-0.48719E-04	1.4875E-06	-0.000024026
12080	-0.35173E-05	 0.15804E-04	-0.000030191	 0.23404E-05	-4.2252E-08	-3.8085E-07
12080	 0.30587E-03	-0.11132E-03	-0.000067272	-0.50483E-04	1.4743E-06	-0.000023396
12081	-0.10996E-04	 0.19217E-04	-0.000030025	 0.37191E-05	-1.7505E-08	-8.8548E-07
12081	 0.31336E-03	-0.11460E-03	-0.000067693	-0.52609E-04	0.000001471	-0.000022881
12082	-0.19910E-04	 0.23265E-04	-0.000029786	 0.54061E-05	1.2875E-08	-1.4795E-06
12082	 0.32225E-03	-0.11856E-03	-0.000068018	-0.55158E-04	1.4797E-06	-0.000022502
12083	-0.29604E-04	 0.27639E-04	-0.000029461	 0.71675E-05	4.777E-08	-2.1721E-06
12083	 0.33197E-03	-0.12298E-03	-0.000068266	-0.57033E-04	1.4769E-06	-0.000022275
12084	-0.38194E-04	 0.31525E-04	-0.000029178	 0.84754E-05	8.3488E-08	-2.9565E-06
12084	 0.34067E-03	-0.12698E-03	-0.00006852	-0.56969E-04	1.4416E-06	-0.000022207
12085	-0.43307E-04	 0.33900E-04	-0.000029115	 0.88423E-05	1.1659E-07	-3.8181E-06
12085	 0.34596E-03	-0.12937E-03	-0.000068913	-0.54522E-04	1.3718E-06	-0.000022279
12086	-0.42864E-04	 0.33821E-04	-0.000029345	 0.80951E-05	1.4699E-07	-4.7647E-06
12086	 0.34585E-03	-0.12914E-03	-0.000069556	-0.50118E-04	1.2772E-06	-0.000022424
12087	-0.36469E-04	 0.31093E-04	-0.000029875	 0.65975E-05	1.8074E-07	-5.8001E-06
12087	 0.33997E-03	-0.12605E-03	-0.000070505	-0.45438E-04	1.1892E-06	-0.000022562
12088	-0.26030E-04	 0.26571E-04	-0.000030641	 0.49159E-05	2.2646E-07	-0.000006912
12088	 0.33014E-03	-0.12095E-03	-0.000071671	-0.42173E-04	1.1388E-06	-0.000022632
12089	-0.14421E-04	 0.21518E-04	-0.000031455	 0.33609E-05	2.907E-07	-8.1017E-06
12089	 0.31916E-03	-0.11523E-03	-0.000072885	-0.40857E-04	1.1336E-06	-0.0000226
12090	-0.44675E-05	 0.17185E-04	-0.000032159	 0.21055E-05	3.7602E-07	-9.3736E-06
12090	 0.30975E-03	-0.11026E-03	-0.000073985	-0.41342E-04	1.1672E-06	-0.000022467
12091	 0.21308E-05	 0.14343E-04	-0.000032686	 0.12487E-05	4.7212E-07	-0.000010709
12091	 0.30354E-03	-0.10688E-03	-0.000074873	-0.42549E-04	1.2098E-06	-0.00002229
12092	 0.59042E-05	 0.12754E-04	-0.000033065	 0.71832E-06	5.636E-07	-0.000012114
12092	 0.30007E-03	-0.10490E-03	-0.00007557	-0.43202E-04	1.2294E-06	-0.000022113
12093	 0.85294E-05	 0.11683E-04	-0.0000334	 0.32605E-06	6.4574E-07	-0.000013594
12093	 0.29778E-03	-0.10352E-03	-0.000076199	-0.42996E-04	0.000001223	-0.000021959
12094	 0.11185E-04	 0.10612E-04	-0.000033763	-0.74094E-07	7.2522E-07	-0.000015149
12094	 0.29548E-03	-0.10216E-03	-0.000076829	-0.42381E-04	1.2068E-06	-0.000021832
12095	 0.14194E-04	 0.93897E-05	-0.000034158	-0.52423E-06	8.0895E-07	-0.000016779
12095	 0.29285E-03	-0.10063E-03	-0.000077462	-0.41750E-04	1.1923E-06	-0.000021723
12096	 0.17518E-04	 0.80309E-05	-0.000034576	-0.10180E-05	8.9651E-07	-0.000018486
12096	 0.28992E-03	-0.98972E-04	-0.000078094	-0.41089E-04	1.1783E-06	-0.000021627
12097	 0.21209E-04	 0.65137E-05	-0.000035023	-0.15602E-05	9.8608E-07	-0.000020272
12097	 0.28665E-03	-0.97149E-04	-0.000078731	-0.40312E-04	1.1623E-06	-0.000021532
12098	 0.25107E-04	 0.49175E-05	-0.000035507	-0.21428E-05	1.0873E-06	-0.000022143
12098	 0.28317E-03	-0.95220E-04	-0.000079378	-0.39778E-04	1.1531E-06	-0.000021425
12099	 0.28177E-04	 0.37035E-05	-0.000035977	-0.26536E-05	1.2195E-06	-0.000024091
12099	 0.28045E-03	-0.93644E-04	-0.000079966	-0.40199E-04	1.1679E-06	-0.00002131
12100	 0.29040E-04	 0.34728E-05	-0.000036339	-0.28701E-05	0.000001379	-0.000026108
12100	 0.27980E-03	-0.93096E-04	-0.000080403	-0.41551E-04	1.2027E-06	-0.000021215
12101	 0.27682E-04	 0.42084E-05	-0.00003655	-0.27010E-05	1.5301E-06	-0.000028194
12101	 0.28137E-03	-0.93663E-04	-0.000080688	-0.42783E-04	1.2285E-06	-0.000021173
12102	 0.25722E-04	 0.51987E-05	-0.000036709	-0.23535E-05	1.6386E-06	-0.000030349
12102	 0.28362E-03	-0.94619E-04	-0.000080919	-0.42858E-04	1.2233E-06	-0.000021206
12103	 0.25204E-04	 0.55763E-05	-0.000037002	-0.21801E-05	1.7044E-06	-0.000032565
12103	 0.28457E-03	-0.94951E-04	-0.000081242	-0.41634E-04	1.1907E-06	-0.000021314
12104	 0.26746E-04	 0.50741E-05	-0.000037471	-0.23566E-05	1.7924E-06	-0.000034872
12104	 0.28354E-03	-0.94274E-04	-0.000081703	-0.40572E-04	1.1701E-06	-0.000021422
12105	 0.28009E-04	 0.47121E-05	-0.000037953	-0.26074E-05	1.9822E-06	-0.000037269
12105	 0.28266E-03	-0.93619E-04	-0.000082154	-0.41614E-04	1.2073E-06	-0.000021507
12106	 0.25632E-04	 0.59530E-05	-0.000038222	-0.23385E-05	2.2606E-06	-0.000039727
12106	 0.28518E-03	-0.94618E-04	-0.000082353	-0.44795E-04	1.2938E-06	-0.000021629
12107	 0.19008E-04	 0.90402E-05	-0.0000382	-0.12547E-05	2.5099E-06	-0.000042224
12107	 0.29181E-03	-0.97707E-04	-0.00008224	-0.47940E-04	1.3691E-06	-0.000021884
12108	 0.10955E-04	 0.12756E-04	-0.000038103	 0.17223E-06	2.6394E-06	-0.000044756
12108	 0.29998E-03	-0.10163E-03	-0.000082039	-0.49051E-04	1.3918E-06	-0.000022327
12109	 0.45171E-05	 0.15792E-04	-0.000038162	 0.12894E-05	2.7041E-06	-0.000047333
12109	 0.30671E-03	-0.10486E-03	-0.000081966	-0.48704E-04	1.3901E-06	-0.000022938
12110	-0.98445E-08	 0.18003E-04	-0.000038365	 0.20606E-05	2.8154E-06	-0.000049973
12110	 0.31155E-03	-0.10712E-03	-0.000082006	-0.48809E-04	1.4146E-06	-0.000023659
12111	-0.43868E-05	 0.20144E-04	-0.000038571	 0.28570E-05	3.0075E-06	-0.000052676
12111	 0.31619E-03	-0.10926E-03	-0.000082031	-0.50180E-04	1.4805E-06	-0.000024468
12112	-0.99551E-05	 0.22796E-04	-0.000038684	 0.38943E-05	3.2265E-06	-0.000055435
12112	 0.32194E-03	-0.11196E-03	-0.000081947	-0.52099E-04	1.5641E-06	-0.000025392
12113	-0.16167E-04	 0.25730E-04	-0.000038749	 0.49687E-05	3.3824E-06	-0.000058238
12113	 0.32836E-03	-0.11504E-03	-0.000081792	-0.53083E-04	1.6266E-06	-0.000026473
12114	-0.20996E-04	 0.28062E-04	-0.000038901	 0.56414E-05	0.00000344	-0.000061104
12114	 0.33354E-03	-0.11755E-03	-0.000081704	-0.52323E-04	0.000001649	-0.000027688
12115	-0.22786E-04	 0.29062E-04	-0.000039232	 0.57086E-05	3.4527E-06	-0.000064068
12115	 0.33582E-03	-0.11865E-03	-0.00008178	-0.50420E-04	1.6488E-06	-0.00002896
12116	-0.21401E-04	 0.28663E-04	-0.000039749	 0.53053E-05	3.4894E-06	-0.000067166
12116	 0.33503E-03	-0.11822E-03	-0.000082019	-0.48396E-04	1.6518E-06	-0.000030196
12117	-0.17686E-04	 0.27226E-04	-0.000040382	 0.46388E-05	3.5778E-06	-0.000070422
12117	 0.33194E-03	-0.11665E-03	-0.000082354	-0.46733E-04	1.6669E-06	-0.000031319
12118	-0.12583E-04	 0.25168E-04	-0.000041082	 0.38395E-05	3.7116E-06	-0.000073867
12118	 0.32748E-03	-0.11440E-03	-0.000082733	-0.45413E-04	1.6885E-06	-0.000032265
12119	-0.67835E-05	 0.22800E-04	-0.000041816	 0.29824E-05	3.8829E-06	-0.00007752
12119	 0.32234E-03	-0.11182E-03	-0.000083125	-0.44362E-04	1.7113E-06	-0.000033002
12120	-0.83854E-06	 0.20366E-04	-0.000042559	 0.21300E-05	4.0941E-06	-0.000081392
12120	 0.31703E-03	-0.10916E-03	-0.000083499	-0.43621E-04	0.000001735	-0.000033508
12121	 0.48081E-05	 0.18065E-04	-0.000043285	 0.13273E-05	4.3398E-06	-0.000085488
12121	 0.31199E-03	-0.10664E-03	-0.000083825	-0.43142E-04	1.7562E-06	-0.000033781
12122	 0.98817E-05	 0.16018E-04	-0.000043982	 0.60170E-06	4.6125E-06	-0.000089809
12122	 0.30749E-03	-0.10440E-03	-0.000084089	-0.42853E-04	1.7708E-06	-0.000033822
12123	 0.14127E-04	 0.14343E-04	-0.000044646	-0.11366E-07	4.9216E-06	-0.000094353
12123	 0.30378E-03	-0.10255E-03	-0.000084281	-0.42850E-04	1.7819E-06	-0.000033645
12124	 0.17179E-04	 0.13201E-04	-0.000045254	-0.45764E-06	5.2788E-06	-0.000099115
12124	 0.30120E-03	-0.10128E-03	-0.000084379	-0.43261E-04	1.7928E-06	-0.000033268
12125	 0.18512E-04	 0.12825E-04	-0.000045782	-0.65158E-06	5.7021E-06	-0.00010408
12125	 0.30028E-03	-0.10082E-03	-0.000084367	-0.44280E-04	1.8087E-06	-0.000032722
12126	 0.17520E-04	 0.13479E-04	-0.000046186	-0.47608E-06	6.2049E-06	-0.00010923
12126	 0.30161E-03	-0.10147E-03	-0.000084218	-0.46084E-04	1.8329E-06	-0.000032059
12127	 0.14057E-04	 0.15215E-04	-0.000046437	 0.12916E-06	6.7008E-06	-0.00011451
12127	 0.30530E-03	-0.10331E-03	-0.000083872	-0.48075E-04	1.8447E-06	-0.000031393
12128	 0.92116E-05	 0.17575E-04	-0.000046641	 0.98345E-06	7.0547E-06	-0.00011987
12128	 0.31030E-03	-0.10586E-03	-0.000083402	-0.49184E-04	1.8179E-06	-0.000030848
12129	 0.51836E-05	 0.19569E-04	-0.000046878	 0.16621E-05	7.2137E-06	-0.00012535
12129	 0.31450E-03	-0.10810E-03	-0.000082901	-0.48764E-04	1.7426E-06	-0.000030357
12130	 0.37483E-05	 0.20403E-04	-0.000047223	 0.18668E-05	0.000007267	-0.00013103
12130	 0.31620E-03	-0.10915E-03	-0.000082471	-0.47215E-04	1.6378E-06	-0.000029745
12131	 0.47243E-05	 0.20171E-04	-0.0000477	 0.17054E-05	7.4316E-06	-0.00013695
12131	 0.31549E-03	-0.10901E-03	-0.000082116	-0.46007E-04	1.5475E-06	-0.00002888
12132	 0.62393E-05	 0.19692E-04	-0.000048191	 0.15168E-05	7.8601E-06	-0.00014318
12132	 0.31418E-03	-0.10857E-03	-0.000081738	-0.46270E-04	1.4888E-06	-0.000027616
12133	 0.59155E-05	 0.20010E-04	-0.000048551	 0.16726E-05	8.5647E-06	-0.00014972
12133	 0.31463E-03	-0.10896E-03	-0.000081222	-0.48262E-04	1.4475E-06	-0.000025922
12134	 0.18025E-05	 0.22015E-04	-0.000048737	 0.25314E-05	0.000009464	-0.00015649
12134	 0.31870E-03	-0.11112E-03	-0.000080484	-0.51745E-04	1.4062E-06	-0.00002401
12135	-0.63682E-05	 0.25825E-04	-0.000048736	 0.41587E-05	0.000010311	-0.00016335
12135	 0.32664E-03	-0.11523E-03	-0.000079481	-0.55470E-04	1.3369E-06	-0.000022149
12136	-0.16667E-04	 0.30577E-04	-0.00004862	 0.61094E-05	0.000010861	-0.00017029
12136	 0.33666E-03	-0.12045E-03	-0.000078304	-0.57876E-04	1.2222E-06	-0.000020443
12137	-0.26539E-04	 0.35134E-04	-0.000048502	 0.78242E-05	0.000011139	-0.0001773
12137	 0.34629E-03	-0.12556E-03	-0.000077071	-0.58701E-04	1.0798E-06	-0.000018867
12138	-0.34777E-04	 0.38950E-04	-0.000048427	 0.91834E-05	0.000011392	-0.00018445
12138	 0.35426E-03	-0.12990E-03	-0.000075823	-0.59065E-04	9.3497E-07	-0.000017268
12139	-0.42254E-04	 0.42402E-04	-0.000048347	 0.10597E-04	0.000011911	-0.00019178
12139	 0.36135E-03	-0.13381E-03	-0.000074526	-0.60614E-04	8.0264E-07	-0.000015504
12140	-0.51041E-04	 0.46407E-04	-0.000048163	 0.12556E-04	0.000012754	-0.00019927
12140	 0.36955E-03	-0.13826E-03	-0.000073085	-0.63962E-04	6.7437E-07	-0.000013577
12141	-0.62312E-04	 0.51502E-04	-0.000047841	 0.15074E-04	0.000013649	-0.00020685
12141	 0.38006E-03	-0.14387E-03	-0.000071449	-0.67913E-04	5.3144E-07	-0.000011656
12142	-0.75228E-04	 0.57321E-04	-0.000047407	 0.17682E-04	0.000014309	-0.00021451
12142	 0.39215E-03	-0.15033E-03	-0.000069665	-0.70901E-04	3.6676E-07	-9.8389E-06
12143	-0.88199E-04	 0.63148E-04	-0.000046921	 0.20063E-04	0.000014777	-0.00022224
12143	 0.40426E-03	-0.15687E-03	-0.00006779	-0.72872E-04	1.9032E-07	-8.0985E-06
12144	-0.10089E-03	 0.68817E-04	-0.000046387	 0.22543E-04	0.000015364	-0.00023006
12144	 0.41595E-03	-0.16325E-03	-0.000065824	-0.75321E-04	1.0709E-08	-6.3506E-06
12145	-0.11443E-03	 0.74824E-04	-0.000045764	 0.25617E-04	0.000016229	-0.00023794
12145	 0.42828E-03	-0.16993E-03	-0.000063731	-0.79259E-04	-1.7395E-07	-4.6104E-06
12146	-0.12964E-03	 0.81544E-04	-0.000045006	 0.29107E-04	0.000017128	-0.00024583
12146	 0.44212E-03	-0.17739E-03	-0.000061486	-0.83619E-04	-3.6875E-07	-2.9809E-06
12147	-0.14571E-03	 0.88631E-04	-0.000044138	 0.32279E-04	0.000017737	-0.0002537
12147	 0.45675E-03	-0.18532E-03	-0.000059124	-0.86631E-04	-5.6917E-07	-1.5387E-06
12148	-0.16092E-03	 0.95308E-04	-0.000043205	 0.34648E-04	0.000018025	-0.00026158
12148	 0.47046E-03	-0.19292E-03	-0.000056681	-0.87810E-04	-7.7143E-07	-1.9723E-07
12149	-0.17409E-03	 0.10101E-03	-0.000042205	 0.36295E-04	0.000018187	-0.00026954
12149	 0.48202E-03	-0.19957E-03	-0.00005417	-0.87903E-04	-9.8653E-07	1.3278E-06
12150	-0.18530E-03	 0.10576E-03	-0.000041127	 0.37778E-04	0.000018483	-0.00027766
12150	 0.49145E-03	-0.20522E-03	-0.000051614	-0.88254E-04	-1.2342E-06	0.000003355
12151	-0.19566E-03	 0.11003E-03	-0.000039922	 0.39695E-04	0.000019083	-0.00028598
12151	 0.49979E-03	-0.21035E-03	-0.000048986	-0.89883E-04	-1.5397E-06	6.1487E-06
12152	-0.20659E-03	 0.11447E-03	-0.000038562	 0.42318E-04	0.000019979	-0.00029451
12152	 0.50845E-03	-0.21562E-03	-0.000046274	-0.92948E-04	-1.9211E-06	0.00000979
12153	-0.21900E-03	 0.11950E-03	-0.000037005	 0.45524E-04	0.00002102	-0.00030319
12153	 0.51837E-03	-0.22149E-03	-0.000043486	-0.96863E-04	-0.000002385	0.000014252
12154	-0.23315E-03	 0.12523E-03	-0.000035221	 0.49117E-04	0.000022084	-0.00031193
12154	 0.52981E-03	-0.22810E-03	-0.000040646	-0.10109E-03	-2.9275E-06	0.000019442
12155	-0.24900E-03	 0.13164E-03	-0.000033191	 0.53072E-04	0.000023151	-0.00032063
12155	 0.54270E-03	-0.23539E-03	-0.000037777	-0.10557E-03	-3.5435E-06	0.000025243
12156	-0.26630E-03	 0.13859E-03	-0.000030871	 0.57117E-04	0.000024125	-0.0003292
12156	 0.55675E-03	-0.24325E-03	-0.000034902	-0.10981E-03	-4.2211E-06	0.000031592
12157	-0.28448E-03	 0.14581E-03	-0.000028221	 0.60930E-04	0.000024922	-0.00033753
12157	 0.57142E-03	-0.25140E-03	-0.00003207	-0.11334E-03	-4.9486E-06	0.000038532
12158	-0.30309E-03	 0.15306E-03	-0.000025183	 0.64684E-04	0.000025648	-0.00034555
12158	 0.58622E-03	-0.25958E-03	-0.000029344	-0.11664E-03	-5.7438E-06	0.000046254
12159	-0.32252E-03	 0.16045E-03	-0.00002169	 0.69360E-04	0.000026627	-0.00035315
12159	 0.60144E-03	-0.26782E-03	-0.000026783	-0.12140E-03	-0.000006672	0.000054953
12160	-0.34434E-03	 0.16860E-03	-0.000017625	 0.76236E-04	0.000028158	-0.00036008
12160	 0.61854E-03	-0.27670E-03	-0.000024469	-0.12949E-03	-7.8141E-06	0.000064592
12161	-0.37032E-03	 0.17834E-03	-0.000012908	 0.85411E-04	0.000030047	-0.00036596
12161	 0.63929E-03	-0.28704E-03	-0.000022513	-0.14055E-03	-9.1531E-06	0.000074685
12162	-0.40108E-03	 0.18989E-03	-7.3487E-06	 0.95846E-04	0.00003181	-0.00037038
12162	 0.66437E-03	-0.29915E-03	-0.000021025	-0.15258E-03	-0.000010569	0.000084559
12163	-0.43602E-03	 0.20294E-03	-8.3655E-07	 0.10676E-03	0.000033171	-0.00037277
12163	 0.69323E-03	-0.31275E-03	-0.000020182	-0.16440E-03	-0.000011935	0.00009345
12164	-0.47431E-03	 0.21705E-03	0.000006805	 0.11797E-03	0.000034091	-0.00037246
12164	 0.72496E-03	-0.32733E-03	-0.00002019	-0.17589E-03	-0.000013176	0.00010075
12165	-0.51552E-03	 0.23187E-03	0.000015746	 0.13035E-03	0.000034754	-0.00036864
12165	 0.75902E-03	-0.34243E-03	-0.000021312	-0.18847E-03	-0.00001429	0.00010586
12166	-0.55981E-03	 0.24734E-03	0.000026253	 0.14436E-03	0.000035134	-0.00036023
12166	 0.79550E-03	-0.35795E-03	-0.000023806	-0.20274E-03	-0.000015215	0.00010801
12167	-0.60713E-03	 0.26334E-03	0.000038588	 0.15936E-03	0.000034904	-0.0003459
12167	 0.83440E-03	-0.37378E-03	-0.000028019	-0.21777E-03	-0.000015772	0.00010612
12168	-0.65699E-03	 0.27957E-03	0.000052927	 0.17507E-03	0.000033824	-0.00032384
12168	 0.87524E-03	-0.38951E-03	-0.000034336	-0.23319E-03	-0.000015772	0.000098769
12169	-0.70850E-03	 0.29557E-03	0.000069349	 0.19136E-03	0.000031649	-0.00029176
12169	 0.91720E-03	-0.40458E-03	-0.00004315	-0.24895E-03	-0.000014995	0.000084175
12170	-0.76031E-03	 0.31074E-03	0.000087728	 0.20846E-03	0.000028103	-0.00024685
12170	 0.95913E-03	-0.41828E-03	-0.000054734	-0.26545E-03	-0.000013167	0.000060119
12171	-0.81051E-03	 0.32440E-03	0.00010757	 0.22640E-03	0.000022785	-0.00018591
12171	 0.99937E-03	-0.42985E-03	-0.000068999	-0.28290E-03	-9.9095E-06	0.000023885
12172	-0.85618E-03	 0.33579E-03	0.00012763	 0.24458E-03	0.00001518	-0.00010595
12172	 0.10354E-02	-0.43849E-03	-0.00008519	-0.30073E-03	-4.7593E-06	-0.000027413
12173	-0.89308E-03	 0.34395E-03	0.00014575	 0.26143E-03	0.000004835	-5.2772E-06
12173	 0.10635E-02	-0.44324E-03	-0.00010165	-0.31733E-03	2.7077E-06	-0.000095889
12174	-0.91572E-03	 0.34792E-03	0.00015872	 0.27460E-03	-8.3388E-06	0.00011491
12174	 0.10788E-02	-0.44317E-03	-0.00011576	-0.33027E-03	0.00001263	-0.00018137
12175	-0.91840E-03	 0.34683E-03	0.00016276	 0.28274E-03	-0.000023896	0.00024896
12175	 0.10762E-02	-0.43736E-03	-0.00012442	-0.33839E-03	0.000024733	-0.00027986
12176	-0.89714E-03	 0.34012E-03	0.00015508	 0.28511E-03	-0.000040861	0.00038629
12176	 0.10518E-02	-0.42544E-03	-0.0001245	-0.34113E-03	0.000038246	-0.0003829
12177	-0.85103E-03	 0.32780E-03	0.0001349	 0.28066E-03	-0.000057669	0.00051267
12177	 0.10044E-02	-0.40773E-03	-0.00011437	-0.33741E-03	0.000051814	-0.00047855
12178	-0.78291E-03	 0.31031E-03	0.00010427	 0.26843E-03	-0.000072201	0.00061333
12178	 0.93655E-03	-0.38502E-03	-0.000094904	-0.32599E-03	0.000063563	-0.00055409
12179	-0.69878E-03	 0.28849E-03	0.000067499	 0.24871E-03	-0.000082414	0.00067689
12179	 0.85354E-03	-0.35827E-03	-0.000069598	-0.30686E-03	0.000071687	-0.00059941
12180	-0.60646E-03	 0.26316E-03	0.000030529	 0.22362E-03	-0.000087191	0.00069822
12180	 0.76250E-03	-0.32842E-03	-0.000043411	-0.28206E-03	0.00007518	-0.00060969
12181	-0.51381E-03	 0.23529E-03	-1.0474E-06	 0.19569E-03	-0.000086434	0.0006793
12181	 0.67064E-03	-0.29660E-03	-0.000021003	-0.25401E-03	0.000073926	-0.00058628
12182	-0.42688E-03	 0.20586E-03	-0.000023435	 0.16733E-03	-0.000081005	0.00062755
12182	 0.58350E-03	-0.26385E-03	-0.000005469	-0.22515E-03	0.000068653	-0.00053537
12183	-0.34886E-03	 0.17568E-03	-0.000035342	 0.14005E-03	-0.000072163	0.00055287
12183	 0.50403E-03	-0.23105E-03	2.2713E-06	-0.19704E-03	0.000060443	-0.00046532
12184	-0.27981E-03	 0.14525E-03	-0.000037736	 0.11406E-03	-0.000061007	0.00046441
12184	 0.43226E-03	-0.19873E-03	3.2982E-06	-0.16983E-03	0.000050241	-0.00038382
12185	-0.21712E-03	 0.11445E-03	-0.000033021	 0.88931E-04	-0.000048435	0.00036844
12185	 0.36562E-03	-0.16681E-03	-9.0273E-09	-0.14308E-03	0.000038784	-0.00029581
12186	-0.15652E-03	 0.82768E-04	-0.000024317	 0.63784E-04	-0.000034952	0.00026727
12186	 0.29993E-03	-0.13474E-03	-4.6436E-06	-0.11596E-03	0.000026411	-0.00020234
12187	-0.89192E-04	 0.47625E-04	-0.000014796	 0.36146E-04	-0.000020807	0.00016048
12187	 0.22436E-03	-0.98940E-04	-7.5776E-06	-0.85371E-04	0.000013376	-0.00010329
12188	-0.17464E-04	 0.11375E-04	-7.2913E-06	 0.75698E-05	-7.5909E-06	0.000058868
12188	 0.12779E-03	-0.55239E-04	-6.7561E-06	-0.48015E-04	2.2239E-06	-0.000017272
12189	 0.28862E-04	-0.11227E-04	-4.2006E-06	-0.10556E-04	-1.0287E-06	7.9782E-06
12189	 0.47698E-04	-0.19715E-04	-4.4592E-06	-0.17694E-04	-1.9219E-06	0.00001487
12190	 0.31348E-04	-0.13071E-04	-0.000002675	-0.11729E-04	-5.344E-07	4.1171E-06
12190	 0.20585E-04	-0.81632E-05	-2.6585E-06	-0.75936E-05	-9.9081E-07	7.6338E-06
12191	 0.17983E-04	-0.74294E-05	-1.6858E-06	-0.66880E-05	-4.3731E-07	0.00000338
12191	 0.17339E-04	-0.71548E-05	-1.6446E-06	-0.64409E-05	-3.2543E-07	2.5114E-06
12192	 0.11647E-04	-0.48358E-05	-1.0506E-06	-0.42616E-05	-1.9424E-07	1.5231E-06
12192	 0.12425E-04	-0.51953E-05	-1.0429E-06	-0.45590E-05	-0.000000167	1.3106E-06
12193	 0.82947E-05	-0.34877E-05	-6.6188E-07	-0.29952E-05	-7.3895E-08	5.8988E-07
