Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct)	xz (correct)
11785	0.00002777	-0.69552E-05	-0.000011207	 0.15061E-04	-2.8189E-06	-0.000013616
11785	0.00002013	-0.54556E-05	-7.2384E-06	 0.11024E-04	3.723E-07	0.000001797
11786	0.000036707	-0.10780E-04	-0.000011254	 0.21052E-04	-2.7632E-06	-0.000013067
11786	0.000010736	-0.15064E-05	-0.000006889	 0.53988E-05	4.315E-07	2.0457E-06
11787	0.000046307	-0.14912E-04	-0.000011291	 0.27334E-04	-2.6666E-06	-0.000012521
11787	7.4838E-07	 0.26665E-05	-6.5257E-06	-0.85789E-06	4.9064E-07	2.3145E-06
11788	0.00005608	-0.19144E-04	-0.000011329	 0.33489E-04	-2.5439E-06	-0.000011978
11788	-9.3417E-06	 0.68943E-05	-6.1932E-06	-0.72200E-05	5.5045E-07	2.6064E-06
11789	0.000065737	-0.23336E-04	-0.000011381	 0.39419E-04	-0.000002414	-0.000011435
11789	-0.000019273	 0.11076E-04	-5.8951E-06	-0.13425E-04	6.1183E-07	2.9145E-06
11790	0.00007525	-0.27445E-04	-0.000011452	 0.45356E-04	-2.2942E-06	-0.000010894
11790	-0.000029061	 0.15215E-04	-5.6425E-06	-0.19556E-04	6.7831E-07	3.2374E-06
11791	0.000084778	-0.31527E-04	-0.000011532	 0.51580E-04	-2.1892E-06	-0.000010361
11791	-0.000038871	 0.19367E-04	-5.4273E-06	-0.25834E-04	7.5135E-07	3.5713E-06
11792	0.000094483	-0.35678E-04	-0.000011605	 0.58002E-04	-2.0871E-06	-9.8349E-06
11792	-0.000048831	 0.23589E-04	-5.2352E-06	-0.32274E-04	8.2658E-07	0.00000391
11793	0.00010434	-0.39940E-04	-0.000011679	 0.64093E-04	-1.9726E-06	-9.3194E-06
11793	-0.000058883	 0.27894E-04	-5.0842E-06	-0.38544E-04	8.9659E-07	4.2507E-06
11794	0.00011408	-0.44208E-04	-0.000011781	 0.69496E-04	-1.8481E-06	-8.8236E-06
11794	-0.000068752	 0.32198E-04	-5.0064E-06	-0.44315E-04	9.5755E-07	4.5851E-06
11795	0.00012348	-0.48302E-04	-0.000011921	 0.74738E-04	-1.7364E-06	-8.3611E-06
11795	-0.000078217	 0.36362E-04	-5.0089E-06	-0.49850E-04	1.0146E-06	4.8948E-06
11796	0.00013266	-0.52167E-04	-0.000012079	 0.81002E-04	-1.6603E-06	-7.9442E-06
11796	-0.000087476	 0.40376E-04	-5.0639E-06	-0.56041E-04	1.0787E-06	5.1661E-06
11797	0.00014214	-0.56023E-04	-0.0000122	 0.88862E-04	-1.6159E-06	-7.5697E-06
11797	-0.000097138	 0.44456E-04	-5.1267E-06	-0.63511E-04	1.1518E-06	5.3965E-06
11798	0.00015242	-0.60242E-04	-0.000012273	 0.97286E-04	-1.5713E-06	-7.2203E-06
11798	-0.00010763	 0.48884E-04	-5.1908E-06	-0.71607E-04	1.2161E-06	5.5882E-06
11799	0.00016347	-0.64990E-04	-0.000012316	 0.10458E-03	-1.5002E-06	-6.8803E-06
11799	-0.00011871	 0.53707E-04	-5.2749E-06	-0.78919E-04	1.2501E-06	5.7344E-06
11800	0.00017465	-0.69964E-04	-0.000012373	 0.11039E-03	-1.4148E-06	-6.5656E-06
11800	-0.00012978	 0.58686E-04	-5.4173E-06	-0.85044E-04	0.000001256	5.8293E-06
11801	0.00018539	-0.74683E-04	-0.000012492	 0.11621E-03	-1.3475E-06	-6.3031E-06
11801	-0.00014045	 0.63518E-04	-0.000005675	-0.91139E-04	1.2508E-06	0.000005849
11802	0.00019577	-0.79041E-04	-0.000012614	 0.12364E-03	-1.3188E-06	-6.1228E-06
11802	-0.00015079	 0.68069E-04	-5.9776E-06	-0.98473E-04	1.2437E-06	5.7715E-06
11803	0.0002064	-0.83385E-04	-0.000012678	 0.13254E-03	-1.3219E-06	-6.0373E-06
11803	-0.00016133	 0.72585E-04	-6.2672E-06	-0.10699E-03	1.2257E-06	5.5941E-06
11804	0.00021767	-0.88090E-04	-0.000012706	 0.14127E-03	-1.3364E-06	-6.0362E-06
11804	-0.00017255	 0.77447E-04	-6.5714E-06	-0.11551E-03	1.1785E-06	5.3152E-06
11805	0.00022943	-0.93165E-04	-0.000012709	 0.14903E-03	-1.3582E-06	-6.1241E-06
11805	-0.00018425	 0.82650E-04	-6.9086E-06	-0.12329E-03	1.0966E-06	0.00000493
11806	0.00024126	-0.98260E-04	-0.000012675	 0.15706E-03	-1.4055E-06	-6.3194E-06
11806	-0.00019595	 0.87833E-04	-7.2494E-06	-0.13127E-03	9.897E-07	4.4269E-06
11807	0.000253	-0.10304E-03	-0.000012597	 0.16758E-03	-1.5002E-06	-6.6312E-06
11807	-0.00020763	 0.92759E-04	-0.000007587	-0.14139E-03	8.672E-07	3.8005E-06
11808	0.00026503	-0.10761E-03	-0.000012425	 0.18157E-03	-1.6454E-06	-7.0416E-06
11808	-0.00021984	 0.97554E-04	-0.000007878	-0.15467E-03	7.2621E-07	3.0608E-06
11809	0.00027812	-0.11245E-03	-0.000012127	 0.19807E-03	-1.8175E-06	-7.4985E-06
11809	-0.00023322	 0.10261E-03	-8.0924E-06	-0.17033E-03	5.5561E-07	2.2238E-06
11810	0.0002927	-0.11799E-03	-0.000011699	 0.21535E-03	-1.9826E-06	-7.9342E-06
11810	-0.00024812	 0.10826E-03	-8.2165E-06	-0.18689E-03	3.5032E-07	1.3069E-06
11811	0.00030869	-0.12435E-03	-0.000011166	 0.23228E-03	-2.1168E-06	-8.2942E-06
11811	-0.00026447	 0.11464E-03	-8.2984E-06	-0.20336E-03	0.000000116	3.2904E-07
11812	0.00032579	-0.13137E-03	-0.000010574	 0.24869E-03	-2.2119E-06	-8.5482E-06
11812	-0.00028193	 0.12160E-03	-8.3313E-06	-0.21952E-03	-1.3885E-07	-6.9585E-07
11813	0.00034352	-0.13871E-03	-9.8778E-06	 0.26543E-03	-2.2724E-06	-8.6775E-06
11813	-0.00030011	 0.12885E-03	-8.2954E-06	-0.23611E-03	-4.1049E-07	-1.7634E-06
11814	0.0003615	-0.14597E-03	-9.1614E-06	 0.28381E-03	-2.3085E-06	-8.6771E-06
11814	-0.00031869	 0.13608E-03	-8.2581E-06	-0.25435E-03	-6.9808E-07	-2.8598E-06
11815	0.00037985	-0.15308E-03	-8.4107E-06	 0.30483E-03	-2.3188E-06	-8.5304E-06
11815	-0.00033756	 0.14313E-03	-8.2207E-06	-0.27495E-03	-1.0058E-06	-3.9789E-06
11816	0.00039902	-0.16039E-03	-7.5733E-06	 0.32771E-03	-2.2848E-06	-8.2143E-06
11816	-0.00035711	 0.15025E-03	-8.0989E-06	-0.29722E-03	-1.3304E-06	-5.1104E-06
11817	0.00041961	-0.16856E-03	-6.7934E-06	 0.34945E-03	-2.1824E-06	-7.7248E-06
11817	-0.00037812	 0.15826E-03	-8.0126E-06	-0.31868E-03	-1.6511E-06	-6.2334E-06
11818	0.00044175	-0.17807E-03	-6.0023E-06	 0.36751E-03	-2.0017E-06	-7.0625E-06
11818	-0.00040067	 0.16753E-03	-7.9126E-06	-0.33689E-03	-1.9506E-06	-7.3511E-06
11819	0.00046467	-0.18845E-03	-0.000005182	 0.38235E-03	-1.7636E-06	-6.2504E-06
11819	-0.00042383	 0.17751E-03	-0.000007745	-0.35203E-03	-2.2292E-06	-8.4695E-06
11820	0.00048724	-0.19866E-03	-4.3898E-06	 0.39699E-03	-1.5065E-06	-5.3482E-06
11820	-0.00044662	 0.18734E-03	-7.5913E-06	-0.36692E-03	-2.5015E-06	-9.5736E-06
11821	0.00050886	-0.20796E-03	-3.6268E-06	 0.41447E-03	-1.2568E-06	-4.4195E-06
11821	-0.00046862	 0.19636E-03	-7.3962E-06	-0.38450E-03	-2.7859E-06	-0.000010645
11822	0.00052983	-0.21635E-03	-2.9091E-06	 0.43592E-03	-1.0219E-06	-3.5137E-06
11822	-0.00049001	 0.20453E-03	-7.1551E-06	-0.40575E-03	-3.0872E-06	-0.000011662
11823	0.00055073	-0.22423E-03	-2.2287E-06	 0.46056E-03	-8.0229E-07	-2.6672E-06
11823	-0.00051136	 0.21224E-03	-6.8947E-06	-0.43004E-03	-3.3937E-06	-0.000012602
11824	0.00057223	-0.23217E-03	-1.6408E-06	 0.48662E-03	-5.9893E-07	-1.9062E-06
11824	-0.00053333	 0.22006E-03	-6.6349E-06	-0.45577E-03	-3.6832E-06	-0.000013441
11825	0.00059488	-0.24074E-03	-1.0954E-06	 0.51230E-03	-4.1568E-07	-1.2476E-06
11825	-0.00055638	 0.22846E-03	-6.3267E-06	-0.48117E-03	-3.9325E-06	-0.000014158
11826	0.00061859	-0.25004E-03	-5.6678E-07	 0.53671E-03	-2.6566E-07	-7.282E-07
11826	-0.00058063	 0.23758E-03	-0.00000591	-0.50556E-03	-4.1233E-06	-0.000014719
11827	0.00064268	-0.25941E-03	-1.5588E-07	 0.56156E-03	-1.6541E-07	-3.9439E-07
11827	-0.0006054	 0.24691E-03	-5.5394E-06	-0.53057E-03	-4.2572E-06	-0.000015074
11828	0.00066646	-0.26802E-03	2.4225E-07	 0.59045E-03	-1.2572E-07	-2.7859E-07
11828	-0.00062966	 0.25538E-03	-5.0571E-06	-0.55921E-03	-4.3508E-06	-0.000015184
11829	0.00068963	-0.27529E-03	5.7514E-07	 0.62567E-03	-1.6123E-07	-4.1582E-07
11829	-0.00065307	 0.26250E-03	-0.000004579	-0.59368E-03	-4.4038E-06	-0.000015015
11830	0.0007123	-0.28118E-03	7.7834E-07	 0.66753E-03	-2.8659E-07	-8.3905E-07
11830	-0.00067605	 0.26840E-03	-4.1786E-06	-0.63460E-03	-4.4006E-06	-0.000014543
11831	0.00073515	-0.28621E-03	9.9532E-07	 0.71488E-03	-5.1144E-07	-1.5514E-06
11831	-0.00069939	 0.27353E-03	-0.000003739	-0.68099E-03	-4.3181E-06	-0.000013774
11832	0.00075915	-0.29118E-03	1.1132E-06	 0.76550E-03	-8.477E-07	-2.5559E-06
11832	-0.00072392	 0.27867E-03	-3.3452E-06	-0.73072E-03	-0.000004127	-0.000012719
11833	0.00078527	-0.29699E-03	1.2139E-06	 0.81729E-03	-1.3029E-06	-3.8613E-06
11833	-0.00075052	 0.28464E-03	-2.9533E-06	-0.78173E-03	-3.8076E-06	-0.00001139
11834	0.00075612	-0.28259E-03	0.000001044	 0.80647E-03	-1.8017E-06	-5.2452E-06
11834	-0.00072802	 0.27263E-03	-0.00000227	-0.77698E-03	-0.000003285	-9.5963E-06
11835	0.00047986	-0.17784E-03	4.7194E-07	 0.51995E-03	-1.7573E-06	-5.0465E-06
11835	-0.00050341	 0.18673E-03	-1.0732E-06	-0.54616E-03	-2.2081E-06	-6.3457E-06
11836	0.000066004	-0.24262E-04	-2.4178E-07	 0.71786E-04	-1.1269E-06	-3.2004E-06
11836	-0.00016663	 0.61300E-04	-2.8928E-08	-0.18275E-03	-1.1008E-06	-3.1267E-06
11837	-0.00011126	 0.40713E-04	2.7919E-08	-0.12313E-03	-5.6606E-07	-1.5987E-06
11837	-0.000044412	 0.16209E-04	8.5098E-08	-0.49181E-04	-5.4628E-07	-1.5429E-06
11838	-0.00010221	 0.37413E-04	1.9557E-08	-0.11308E-03	-2.1658E-07	-6.1079E-07
11838	-0.000097816	 0.35815E-04	2.6771E-08	-0.10812E-03	-2.1719E-07	-6.1254E-07
11839	-0.00012779	 0.47174E-04	-1.9298E-07	-0.13971E-03	2.6015E-08	7.6313E-08
11839	-0.00010919	 0.40236E-04	-1.4643E-07	-0.11973E-03	2.8496E-08	8.3421E-08
11840	-0.00017839	 0.66361E-04	-2.9236E-07	-0.19221E-03	2.6971E-07	7.824E-07
11840	-0.000068297	 0.25381E-04	-1.6465E-07	-0.73882E-04	2.5446E-07	7.3781E-07
11841	0.000094122	-0.34803E-04	-4.2029E-07	 0.10097E-03	5.855E-07	1.7021E-06
11841	-0.00028835	 0.10735E-03	-7.2869E-08	-0.30901E-03	5.6708E-07	1.6483E-06
11842	0.00075642	-0.27767E-03	-9.1137E-07	 0.83007E-03	1.0836E-06	3.0908E-06
11842	-0.00082963	 0.30544E-03	-2.9428E-07	-0.90893E-03	1.0081E-06	2.8766E-06
11843	0.0011782	-0.42591E-03	-1.4473E-06	 0.13298E-02	1.4804E-06	4.1051E-06
11843	-0.0011669	 0.42293E-03	-0.00000104	-0.13177E-02	0.000001192	3.3131E-06
11844	0.0011912	-0.42361E-03	-1.9202E-06	 0.13815E-02	1.5328E-06	4.1435E-06
11844	-0.0011693	 0.41719E-03	-1.1898E-06	-0.13574E-02	1.0501E-06	2.8496E-06
11845	0.0011183	-0.39544E-03	-2.0906E-06	 0.13085E-02	1.4525E-06	3.8908E-06
11845	-0.0010956	 0.38897E-03	-1.5405E-06	-0.12833E-02	8.7382E-07	2.3571E-06
11846	0.0010497	-0.37192E-03	-2.4097E-06	 0.12231E-02	1.3248E-06	3.5564E-06
11846	-0.0010267	 0.36560E-03	-1.8993E-06	-0.11978E-02	6.9596E-07	1.8901E-06
11847	0.00097908	-0.34633E-03	-2.4627E-06	 0.11433E-02	0.000001164	3.1147E-06
11847	-0.00095597	 0.34018E-03	-2.2664E-06	-0.11180E-02	5.4493E-07	1.4842E-06
11848	0.00090307	-0.31488E-03	-2.5397E-06	 0.10781E-02	0.000001013	2.6537E-06
11848	-0.00087961	 0.30883E-03	-2.4582E-06	-0.10520E-02	3.9642E-07	0.000001069
11849	0.00082315	-0.27922E-03	-2.3917E-06	 0.10232E-02	9.0253E-07	2.2779E-06
11849	-0.00079949	 0.27340E-03	-2.8065E-06	-0.99577E-03	2.1145E-07	5.6591E-07
11850	0.0007436	-0.24315E-03	-2.2158E-06	 0.97009E-03	8.3409E-07	2.0158E-06
11850	-0.00071997	 0.23772E-03	-3.2415E-06	-0.94148E-03	-2.6054E-08	-3.4552E-08
11851	0.00066798	-0.21001E-03	-0.00000192	 0.91280E-03	8.1301E-07	1.8853E-06
11851	-0.00064443	 0.20486E-03	-3.4817E-06	-0.88291E-03	-3.3152E-07	-7.4798E-07
11852	0.00059801	-0.18153E-03	-1.6818E-06	 0.84814E-03	8.3594E-07	1.8761E-06
11852	-0.0005745	 0.17667E-03	-3.8323E-06	-0.81723E-03	-7.051E-07	-1.5734E-06
11853	0.00053337	-0.15783E-03	-0.00000141	 0.77567E-03	8.8247E-07	1.9381E-06
11853	-0.0005099	 0.15315E-03	-0.000004106	-0.74406E-03	-1.1221E-06	-2.4698E-06
11854	0.00047291	-0.13796E-03	-1.0553E-06	 0.69728E-03	9.4339E-07	2.0475E-06
11854	-0.00044944	 0.13333E-03	-4.3673E-06	-0.66519E-03	-1.5627E-06	-3.4125E-06
11855	0.00041503	-0.12037E-03	-7.7946E-07	 0.61547E-03	1.0203E-06	2.2039E-06
11855	-0.00039154	 0.11575E-03	-4.5652E-06	-0.58316E-03	-2.0132E-06	-0.000004384
11856	0.00035815	-0.10375E-03	-4.2517E-07	 0.53225E-03	1.1142E-06	2.4041E-06
11856	-0.00033471	 0.99036E-04	-4.6218E-06	-0.49981E-03	-2.4575E-06	-5.3495E-06
11857	0.00030143	-0.87279E-04	-7.572E-08	 0.44882E-03	1.2269E-06	2.6466E-06
11857	-0.00027811	 0.82462E-04	-4.6212E-06	-0.41633E-03	-2.8816E-06	-6.2696E-06
11858	0.00024468	-0.70765E-04	2.8806E-07	 0.36552E-03	1.3603E-06	2.9322E-06
11858	-0.00022159	 0.65849E-04	-4.5395E-06	-0.33305E-03	-3.2728E-06	-7.1099E-06
11859	0.00018812	-0.54364E-04	6.6094E-07	 0.28225E-03	0.000001514	3.2611E-06
11859	-0.00016527	 0.49322E-04	-4.3724E-06	-0.24977E-03	-3.6172E-06	-7.8421E-06
11860	0.00013195	-0.38265E-04	1.0097E-06	 0.19865E-03	1.6837E-06	3.6313E-06
11860	-0.00010933	 0.33069E-04	-4.1502E-06	-0.16619E-03	-3.8965E-06	-8.4448E-06
11861	0.000076037	-0.22387E-04	1.3118E-06	 0.11466E-03	1.8623E-06	4.0363E-06
11861	-0.000053672	 0.16991E-04	-3.8298E-06	-0.82353E-04	-4.0887E-06	-8.8889E-06
11862	0.000019827	-0.64009E-05	1.6746E-06	 0.30468E-04	2.0634E-06	4.5024E-06
11862	2.2692E-06	 0.77224E-06	-3.5081E-06	 0.16325E-05	-4.1944E-06	-9.1636E-06
11863	-0.000036658	 0.97712E-05	1.9667E-06	-0.53813E-04	0.000002308	5.0552E-06
11863	0.000058468	-0.15605E-04	-3.1093E-06	 0.85806E-04	-0.000004227	-9.2561E-06
11864	-0.000092388	 0.25447E-04	2.2208E-06	-0.13831E-03	2.5991E-06	5.6701E-06
11864	0.00011388	-0.31398E-04	-2.7014E-06	 0.17043E-03	-4.1876E-06	-9.1267E-06
11865	-0.00014623	 0.39707E-04	2.3179E-06	-0.22423E-03	2.9328E-06	6.3096E-06
11865	0.00016736	-0.45624E-04	-2.2594E-06	 0.25675E-03	-4.0776E-06	-8.7657E-06
11866	-0.00019718	 0.51688E-04	2.2988E-06	-0.31237E-03	3.2914E-06	6.9258E-06
11866	0.00021801	-0.57394E-04	-1.9757E-06	 0.34557E-03	-0.000003902	-8.2139E-06
11867	-0.00024481	 0.61149E-04	2.1972E-06	-0.40227E-03	3.6185E-06	7.4228E-06
11867	0.00026536	-0.66545E-04	-1.7618E-06	 0.43630E-03	-3.6529E-06	-7.5114E-06
11868	-0.00028983	 0.68980E-04	1.8266E-06	-0.49231E-03	3.8396E-06	7.7055E-06
11868	0.0003102	-0.73961E-04	-1.6472E-06	 0.52703E-03	-3.3276E-06	-6.7143E-06
11869	-0.00033422	 0.76912E-04	1.3845E-06	-0.58019E-03	3.8808E-06	0.000007696
11869	0.00035459	-0.81559E-04	-1.5835E-06	 0.61548E-03	-2.9335E-06	-5.8761E-06
11870	-0.00038018	 0.86669E-04	8.8747E-07	-0.66485E-03	0.000003687	7.3206E-06
11870	0.00040073	-0.91125E-04	-1.5167E-06	 0.70046E-03	-2.4709E-06	-4.9923E-06
11871	-0.00042846	 0.98651E-04	3.8782E-07	-0.74662E-03	3.2644E-06	6.5685E-06
11871	0.00044921	-0.10300E-03	-1.4885E-06	 0.78218E-03	-1.9563E-06	-4.0555E-06
11872	-0.00047865	 0.11230E-03	-1.0205E-07	-0.82661E-03	2.6573E-06	5.4784E-06
11872	0.00049957	-0.11663E-03	-1.3538E-06	 0.86196E-03	-1.4063E-06	-3.0588E-06
11873	-0.00053037	 0.12713E-03	-5.5029E-07	-0.90575E-03	1.9084E-06	4.1008E-06
11873	0.00055149	-0.13150E-03	-1.1679E-06	 0.94087E-03	-8.1675E-07	-1.9724E-06
11874	-0.00058387	 0.14324E-03	-9.1536E-07	-0.98410E-03	1.0638E-06	0.00000251
11874	0.00060513	-0.14769E-03	-9.5108E-07	 0.10189E-02	-1.8164E-07	-7.7474E-07
11875	-0.00063931	 0.16072E-03	-1.2144E-06	-0.10617E-02	1.7517E-07	7.9504E-07
11875	0.00066057	-0.16530E-03	-6.6627E-07	 0.10960E-02	4.995E-07	5.449E-07
11876	-0.00069554	 0.17860E-03	-1.5076E-06	-0.11396E-02	-7.1666E-07	-9.7087E-07
11876	0.0007168	-0.18326E-03	-0.000000416	 0.11734E-02	1.2336E-06	2.0066E-06
11877	-0.00075011	 0.19441E-03	-1.6893E-06	-0.12215E-02	-1.5782E-06	-2.7031E-06
11877	0.00077132	-0.19918E-03	-7.7426E-08	 0.12551E-02	2.0222E-06	3.5961E-06
11878	-0.00080008	 0.20532E-03	-1.7909E-06	-0.13115E-02	-0.000002401	-4.3368E-06
11878	0.00082109	-0.21000E-03	4.3162E-08	 0.13450E-02	2.8705E-06	5.2769E-06
11879	-0.00084284	 0.20940E-03	-1.9951E-06	-0.14109E-02	-3.1771E-06	-5.8032E-06
11879	0.00086363	-0.21384E-03	1.9995E-07	 0.14447E-02	3.7617E-06	6.9568E-06
11880	-0.00087802	 0.20643E-03	-0.000001885	-0.15181E-02	-3.9114E-06	-0.000007087
11880	0.00089837	-0.21063E-03	4.4421E-07	 0.15525E-02	4.6735E-06	8.5561E-06
11881	-0.00090871	 0.19962E-03	-2.0537E-06	-0.16286E-02	-0.000004612	-8.2305E-06
11881	0.00092872	-0.20332E-03	3.0767E-07	 0.16634E-02	5.5752E-06	0.000010041
11882	-0.00094135	 0.19509E-03	-0.000001697	-0.17331E-02	-5.2313E-06	-0.000009235
11882	0.00096118	-0.19863E-03	2.5971E-07	 0.17688E-02	6.3772E-06	0.000011348
11883	-0.00098329	 0.20035E-03	-1.4893E-06	-0.18234E-02	-5.6925E-06	-0.000010071
11883	0.0010031	-0.20383E-03	9.4541E-08	 0.18593E-02	6.9637E-06	0.000012405
11884	-0.0010382	 0.21857E-03	-1.4092E-06	-0.18970E-02	-5.9379E-06	-0.00001069
11884	0.001058	-0.22210E-03	-1.908E-07	 0.19322E-02	0.000007259	0.000013144
11885	-0.0011034	 0.24625E-03	-9.0621E-07	-0.19586E-02	-5.9232E-06	-0.000010958
11885	0.0011235	-0.25018E-03	-4.8654E-07	 0.19935E-02	7.2261E-06	0.000013433
11886	-0.0011711	 0.27559E-03	-5.9314E-07	-0.20196E-02	-5.6483E-06	-0.000010736
11886	0.0011916	-0.27984E-03	-8.9126E-07	 0.20543E-02	6.8829E-06	0.000013134
11887	-0.0012343	 0.30011E-03	-2.6484E-07	-0.20879E-02	-5.1318E-06	-9.9482E-06
11887	0.001255	-0.30451E-03	-1.3415E-06	 0.21222E-02	0.000006269	0.000012192
11888	-0.0012912	 0.31852E-03	-7.6267E-08	-0.21647E-02	-4.3369E-06	-8.5044E-06
11888	0.0013123	-0.32306E-03	-1.5742E-06	 0.21992E-02	5.3672E-06	0.000010553
11889	-0.0013418	 0.33138E-03	-1.5264E-07	-0.22481E-02	-3.1752E-06	-6.2553E-06
11889	0.0013633	-0.33610E-03	-1.3242E-06	 0.22833E-02	4.1057E-06	0.000008107
11890	-0.0012918	 0.31548E-03	-4.3046E-07	-0.21798E-02	-1.6906E-06	-3.3246E-06
11890	0.0013144	-0.32050E-03	-8.1004E-07	 0.22173E-02	2.5366E-06	4.9992E-06
11891	-0.00084551	 0.20139E-03	-2.2552E-07	-0.14478E-02	-2.8853E-07	-5.6251E-07
11891	0.00087364	-0.20756E-03	-8.409E-07	 0.14958E-02	1.0399E-06	2.0272E-06
11892	-0.00019251	 0.44946E-04	5.2802E-07	-0.33222E-03	3.5167E-07	6.6045E-07
11892	0.00021999	-0.50714E-04	-1.2074E-06	 0.38095E-03	3.2587E-07	6.1853E-07
11893	0.00006015	-0.11773E-04	-3.9832E-07	 0.11239E-03	3.6583E-07	6.6186E-07
11893	-0.000046884	 0.93419E-05	-2.2687E-07	-0.88085E-04	3.1198E-07	5.648E-07
11894	0.000009794	-0.17889E-05	-2.5152E-07	 0.18423E-04	3.8012E-07	6.6314E-07
11894	-0.000013626	 0.25953E-05	-4.1131E-07	-0.26791E-04	3.6484E-07	6.3716E-07
11895	0.000016458	-0.22572E-05	-3.2151E-07	 0.34004E-04	3.9275E-07	6.7225E-07
11895	-0.00003099	 0.47110E-05	-3.5028E-07	-0.64245E-04	4.7988E-07	8.1968E-07
11896	-4.5111E-06	 0.85387E-06	-4.2184E-07	-0.94774E-05	4.8319E-07	8.2214E-07
11896	-7.8886E-06	 0.13154E-05	-4.767E-07	-0.16707E-04	5.7234E-07	9.7375E-07
11897	-0.00033568	 0.52445E-04	-4.189E-07	-0.68373E-03	5.3003E-07	9.0695E-07
11897	0.00034045	-0.52911E-04	-4.1487E-07	 0.69278E-03	7.668E-07	1.3127E-06
11898	-0.00080487	 0.13096E-03	-1.4527E-06	-0.16206E-02	-5.9301E-07	-1.0386E-06
11898	0.00083164	-0.13487E-03	2.3716E-07	 0.16737E-02	1.9745E-06	3.4281E-06
11899	-0.00094887	 0.15682E-03	-2.6608E-06	-0.19034E-02	-2.6774E-06	-4.6783E-06
11899	0.00098483	-0.16231E-03	1.5596E-06	 0.19748E-02	0.000003765	6.5697E-06
11900	-0.00085369	 0.13086E-03	-3.7265E-07	-0.17467E-02	-4.1764E-06	-7.1958E-06
11900	0.00088852	-0.13598E-03	-1.6766E-07	 0.18177E-02	4.8786E-06	8.4028E-06
11901	-0.00074547	 0.91525E-04	2.3024E-06	-0.16038E-02	-4.6515E-06	-7.7494E-06
11901	0.00077846	-0.95593E-04	-2.2663E-06	 0.16750E-02	5.1682E-06	8.6066E-06
11902	-0.00063076	 0.47549E-04	5.0347E-06	-0.14579E-02	-4.1474E-06	-6.6178E-06
11902	0.00066159	-0.50143E-04	-4.3574E-06	 0.15300E-02	4.6151E-06	7.3568E-06
11903	-0.00052188	 0.13275E-04	6.3549E-06	-0.12926E-02	-3.0273E-06	-4.6438E-06
11903	0.00055121	-0.13988E-04	-6.6737E-06	 0.13654E-02	3.4073E-06	5.2201E-06
11904	-0.00042711	-0.31241E-05	6.7076E-06	-0.11025E-02	-1.5227E-06	-2.3056E-06
11904	0.00045586	 0.36628E-05	-8.1123E-06	 0.11760E-02	1.5951E-06	2.4188E-06
11905	-0.00034434	-0.54480E-05	6.0349E-06	-0.89747E-03	5.0471E-08	-4.7328E-09
11905	0.00037345	 0.66294E-05	-8.8452E-06	 0.97141E-03	-5.1801E-07	-6.6685E-07
11906	-0.00026556	-0.35030E-05	5.1265E-06	-0.68892E-03	0.000001202	1.6854E-06
11906	0.00029503	 0.48465E-05	-8.7163E-06	 0.76283E-03	-2.3101E-06	-0.000003288
11907	-0.00018426	-0.39584E-05	4.0674E-06	-0.48213E-03	0.000001959	2.7808E-06
11907	0.00021339	 0.56610E-05	-7.9196E-06	 0.55587E-03	-0.000003692	-5.2661E-06
11908	-0.00010092	-0.53164E-05	3.0941E-06	-0.27282E-03	2.4172E-06	3.3648E-06
11908	0.00012874	 0.79549E-05	-6.9166E-06	 0.34630E-03	-4.7071E-06	-6.5596E-06
11909	-0.000020062	-0.13780E-05	1.6822E-06	-0.53345E-04	2.5813E-06	3.4622E-06
11909	0.000045931	 0.55023E-05	-5.6919E-06	 0.12622E-03	-5.3538E-06	-7.1731E-06
11910	0.00005451	 0.11728E-04	9.5419E-08	 0.17879E-03	2.4474E-06	3.1527E-06
11910	-0.00003066	-0.61095E-05	-4.2905E-06	-0.10680E-03	-5.6364E-06	-0.000007243
11911	0.00012281	 0.33195E-04	-1.3463E-06	 0.42077E-03	1.9318E-06	2.4109E-06
11911	-0.00010056	-0.26405E-04	-0.000003033	-0.34967E-03	-5.5083E-06	-6.8439E-06
11912	0.00018587	 0.61011E-04	-2.4305E-06	 0.66874E-03	8.7915E-07	1.0773E-06
11912	-0.00016493	-0.53382E-04	-0.000001865	-0.59837E-03	-4.9361E-06	-5.9687E-06
11913	0.00024163	 0.96957E-04	-2.9362E-06	 0.92237E-03	-6.4305E-07	-7.2365E-07
11913	-0.00022234	-0.88695E-04	-6.2847E-07	-0.85315E-03	-0.000004078	-4.8004E-06
11914	0.00023132	 0.11657E-03	-1.8986E-06	 0.95426E-03	-8.9161E-07	-9.9722E-07
11914	-0.00018539	-0.90500E-04	-2.7723E-08	-0.75902E-03	-0.000003935	-4.4445E-06
11915	0.00012249	 0.78542E-04	-5.4968E-07	 0.55461E-03	-7.244E-07	-7.8625E-07
11915	-0.000050029	-0.26865E-04	-1.6935E-07	-0.21241E-03	-2.9697E-06	-3.1801E-06
11916	0.000017544	 0.12097E-04	7.8515E-08	 0.82299E-04	-9.9982E-07	-0.000001009
11916	0.000015097	 0.14184E-04	1.1775E-07	 0.81370E-04	-1.1179E-06	-1.1322E-06
11917	-0.000031864	-0.50188E-04	2.7297E-07	-0.22626E-03	-3.2424E-07	-3.1591E-07
