Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct) 	xz (correct) 
11943	-0.00015928	0.00084097	1.9154E-06	-0.0016066	-4.4679E-07	2.3928E-07
11944	0.000096712	-0.00075399	2.9911E-06	0.001605	-3.6411E-06	2.2097E-06
11944	-0.000099504	0.0007596	2.7303E-06	-0.0016209	-4.3879E-07	2.5245E-07
11945	0.000046116	-0.00068212	3.6619E-06	0.0015985	-4.0975E-06	2.6606E-06
11945	-0.000048809	0.00068672	3.2818E-06	-0.0016145	-3.691E-07	2.1771E-07
11946	-6.1813E-07	-0.00061365	4.5844E-06	0.0015799	-4.4207E-06	3.0448E-06
11946	-2.1293E-06	0.00061722	4.0012E-06	-0.0015962	-2.6376E-07	1.6626E-07
11947	-0.000048075	-0.00054382	5.4388E-06	0.0015538	-0.00000461	3.3468E-06
11947	0.000045348	0.00054635	4.6297E-06	-0.0015702	-1.2014E-07	1.1337E-07
11948	-0.000096444	-0.00047239	6.1963E-06	0.0015198	-4.6878E-06	3.6397E-06
11948	0.000093794	0.00047369	5.1874E-06	-0.0015357	7.1327E-08	-2.2943E-08
11949	-0.00014113	-0.00040393	6.9354E-06	0.0014753	-4.5815E-06	3.8172E-06
11949	0.00013854	0.00040411	5.7777E-06	-0.0014909	2.0243E-07	-1.4784E-07
11950	-0.00017423	-0.00034657	7.7089E-06	0.0014198	-4.4122E-06	0.000003883
11950	0.00017164	0.00034585	6.2887E-06	-0.0014353	3.6006E-07	-2.925E-07
11951	-0.00019084	-0.00030527	0.000008317	0.0013561	-4.2039E-06	3.8331E-06
11951	0.00018817	0.00030387	6.5995E-06	-0.0013712	5.3707E-07	-4.6189E-07
11952	-0.00019462	-0.0002764	8.9419E-06	0.0012878	-0.000003946	3.6737E-06
11952	0.00019172	0.00027443	7.0272E-06	-0.0013025	7.0465E-07	-6.3072E-07
11953	-0.00019564	-0.00025006	9.4852E-06	0.0012179	-3.5791E-06	0.000003379
11953	0.0001925	0.00024756	7.4481E-06	-0.0012323	8.2737E-07	-7.4614E-07
11954	-0.00020191	-0.00021851	0.000010037	0.0011478	-3.1684E-06	3.0695E-06
11954	0.00019851	0.00021532	7.8069E-06	-0.0011612	9.569E-07	-8.8926E-07
11955	-0.00021339	-0.00018147	0.000010543	0.0010755	-0.00000273	2.7635E-06
11955	0.00020982	0.00017754	8.0318E-06	-0.0010876	1.0786E-06	-0.000001064
11956	-0.00022276	-0.00014609	0.00001095	0.0010003	-0.000002256	2.3859E-06
11956	0.00021909	0.00014156	8.1762E-06	-0.0010114	1.1659E-06	-1.2099E-06
11957	-0.00022247	-0.00011997	0.000011213	0.00092405	-1.8207E-06	1.9845E-06
11957	0.00021868	0.00011505	8.2198E-06	-0.00093426	1.2659E-06	-1.3631E-06
11958	-0.00021249	-0.00010312	0.000011322	0.00084813	-1.3782E-06	1.5181E-06
11958	0.00020858	0.000097993	8.1828E-06	-0.00085758	1.3285E-06	-1.4577E-06
11959	-0.00019975	-0.000088899	0.000011497	0.00077214	-9.9881E-07	1.1065E-06
11959	0.00019571	0.000083579	8.2104E-06	-0.00078103	1.4257E-06	-1.5963E-06
11960	-0.00019034	-0.000071289	0.000011551	0.00069482	-6.0526E-07	6.7394E-07
11960	0.00018625	0.000065802	8.0908E-06	-0.00070297	0.000001472	-1.7021E-06
11961	-0.00018297	-0.000051448	0.000011622	0.00061542	-2.3985E-07	2.5262E-07
11961	0.00017885	0.000045782	7.8539E-06	-0.00062266	1.4957E-06	-0.000001807
11962	-0.00017125	-0.000035638	0.00001154	0.00053634	5.5331E-08	-1.1056E-07
11962	0.00016718	0.000029941	0.000007478	-0.00054278	1.5401E-06	-1.9373E-06
11963	-0.00015106	-0.000027953	0.000011279	0.00046027	3.5206E-07	-4.9108E-07
11963	0.00014716	0.00002243	6.9977E-06	-0.00046632	1.5533E-06	-1.9842E-06
11964	-0.00012502	-0.000025912	0.000011162	0.00038624	6.0537E-07	-8.0552E-07
11964	0.00012125	0.00002057	0.000006668	-0.00039238	1.5953E-06	-2.0204E-06
11965	-0.000099588	-0.000023317	0.00001099	0.00031217	8.1178E-07	-1.0552E-06
11965	0.000095996	0.000018191	0.000006289	-0.00031845	1.6556E-06	-0.000002081
11966	-0.000078063	-0.00001714	0.000011028	0.00023672	9.7989E-07	-1.2844E-06
11966	0.000074636	0.000012062	5.9694E-06	-0.00024306	1.6984E-06	-2.1755E-06
11967	-0.000057528	-9.6761E-06	0.000010966	0.00015986	1.1009E-06	-1.5009E-06
11967	0.000054423	4.6466E-06	5.4665E-06	-0.00016615	1.7205E-06	-2.3119E-06
11968	-0.000034006	-4.7158E-06	0.000010655	0.000083481	1.1879E-06	-0.0000017
11968	0.000031316	-1.7772E-07	4.8544E-06	-0.000089563	1.7223E-06	-2.4479E-06
11969	-6.5632E-06	-0.000003409	0.000010216	9.0128E-06	1.2716E-06	-1.8799E-06
11969	4.3888E-06	-1.1803E-06	4.0111E-06	-0.000015016	1.7007E-06	-2.5146E-06
11970	0.000022876	-3.9785E-06	9.7655E-06	-0.000064344	1.3633E-06	-2.0348E-06
11970	-0.000024482	-2.0654E-07	3.0741E-06	0.000058152	1.6534E-06	-2.4845E-06
11971	0.00005244	-4.6142E-06	0.000009361	-0.00013789	1.4592E-06	-2.1675E-06
11971	-0.000053486	8.4217E-07	2.1893E-06	0.00013131	1.5766E-06	-2.3728E-06
11972	0.000081851	-5.1288E-06	9.0501E-06	-0.00021164	1.5465E-06	-2.2834E-06
11972	-0.0000824	1.7064E-06	1.4241E-06	0.00020465	1.4774E-06	-2.2243E-06
11973	0.0001119	-6.3048E-06	8.8061E-06	-0.00028491	0.000001602	-2.3667E-06
11973	-0.000112	3.1619E-06	7.477E-07	0.00027757	1.3872E-06	-2.1035E-06
11974	0.00014337	-8.8968E-06	8.6176E-06	-0.00035709	1.6185E-06	-2.4093E-06
11974	-0.00014304	5.9781E-06	1.0804E-07	0.00034945	1.3317E-06	-2.0488E-06
11975	0.00017688	-0.000013528	8.4483E-06	-0.00042747	0.000001603	-2.4205E-06
11975	-0.00017611	0.000010806	-5.4825E-07	0.00041961	0.000001316	-2.0677E-06
11976	0.00021298	-0.000020685	8.2636E-06	-0.00049556	1.5603E-06	-2.4042E-06
11976	-0.00021174	0.000018163	-1.2758E-06	0.00048757	1.3376E-06	-2.1585E-06
11977	0.00025199	-0.000030615	8.0288E-06	-0.00056093	1.5017E-06	-2.3731E-06
11977	-0.00025028	0.000028312	-2.0612E-06	0.00055294	1.3774E-06	-0.000002294
11978	0.00029323	-0.000042586	7.6515E-06	-0.00062397	1.4529E-06	-2.3585E-06
11978	-0.00029097	0.000040599	-3.0182E-06	0.00061607	1.3982E-06	-2.4074E-06
11979	0.00033476	-0.00005476	7.2628E-06	-0.00068654	1.4344E-06	-2.3811E-06
11979	-0.00033188	0.000053142	-4.0929E-06	0.0006786	1.3702E-06	-2.4297E-06
11980	0.00037466	-0.000065159	6.7776E-06	-0.00075099	1.4554E-06	-2.4491E-06
11980	-0.00037118	0.000063991	-5.1992E-06	0.00074306	1.2765E-06	-2.3136E-06
11981	0.00041214	-0.000073045	6.3074E-06	-0.00081857	1.5121E-06	-2.5569E-06
11981	-0.00040818	0.000072356	-6.2847E-06	0.00081072	1.1182E-06	-2.0585E-06
11982	0.00044773	-0.000079168	5.9952E-06	-0.00088821	0.000001599	-2.7039E-06
11982	-0.00044348	0.000078861	-7.1257E-06	0.00088052	9.0973E-07	-0.000001701
11983	0.00048348	-0.000085582	5.7876E-06	-0.00095736	1.6791E-06	-2.8417E-06
11983	-0.00047917	0.00008563	-7.9025E-06	0.00095018	7.0578E-07	-0.00000135
11984	0.00052168	-0.000094368	5.6306E-06	-0.0010239	1.7187E-06	-2.9241E-06
11984	-0.0005173	0.000094675	-8.4992E-06	0.0010172	5.633E-07	-1.1113E-06
11985	0.00056352	-0.00010668	5.5473E-06	-0.0010866	1.7009E-06	-2.9253E-06
11985	-0.00055883	0.00010713	-9.0268E-06	0.0010798	5.1984E-07	-0.000001053
11986	0.00060954	-0.00012313	5.4293E-06	-0.001144	0.000001626	-0.000002843
11986	-0.00060447	0.00012371	-9.5861E-06	0.001137	5.833E-07	-1.1954E-06
11987	0.00065947	-0.00014343	5.2581E-06	-0.0011958	1.5104E-06	-2.6966E-06
11987	-0.00065411	0.00014422	-0.00001024	0.0011889	7.3062E-07	-1.5084E-06
11988	0.00071236	-0.00016666	0.00000505	-0.0012427	1.3771E-06	-2.5149E-06
11988	-0.00070682	0.0001677	-0.000010943	0.0012364	9.2113E-07	-1.9271E-06
11989	0.00076675	-0.00019126	4.7078E-06	-0.0012867	1.2556E-06	-2.3444E-06
11989	-0.00076098	0.00019268	-0.00001184	0.0012809	1.1011E-06	-2.3504E-06
11990	0.00082086	-0.00021554	4.3394E-06	-0.0013302	1.1721E-06	-2.2321E-06
11990	-0.00081484	0.0002174	-0.000012835	0.0013248	1.2202E-06	-2.6668E-06
11991	0.0008733	-0.00023803	3.8563E-06	-0.0013757	1.1415E-06	-2.2107E-06
11991	-0.00086696	0.00024041	-0.000013937	0.0013708	1.2439E-06	-2.7851E-06
11992	0.00092298	-0.00025763	0.000003342	-0.0014257	1.1668E-06	-2.2912E-06
11992	-0.00091629	0.00026055	-0.000015026	0.0014211	1.1583E-06	-2.6562E-06
11993	0.00096963	-0.00027418	2.8994E-06	-0.0014807	0.000001239	-2.4592E-06
11993	-0.00096263	0.00027756	-0.000015952	0.0014764	9.7397E-07	-2.2941E-06
11994	0.0010148	-0.00028922	2.4672E-06	-0.0015381	0.000001333	-2.6704E-06
11994	-0.0010076	0.00029305	-0.000016779	0.0015341	7.2752E-07	-1.7826E-06
11995	0.0010615	-0.00030581	2.1729E-06	-0.0015933	1.4134E-06	-2.8621E-06
11995	-0.001054	0.0003099	-0.000017336	0.0015893	4.7041E-07	-1.2415E-06
11996	0.0011125	-0.00032652	1.9028E-06	-0.0016415	1.4487E-06	-2.9778E-06
11996	-0.0011047	0.00033077	-0.000017704	0.0016375	2.467E-07	-7.6683E-07
11997	0.0011671	-0.00035089	1.5833E-06	-0.0016828	1.4117E-06	-2.9518E-06
11997	-0.0011592	0.00035536	-0.000018034	0.001679	8.6992E-08	-4.2194E-07
11998	0.0012209	-0.00037432	1.2256E-06	-0.0017253	1.3091E-06	-2.7688E-06
11998	-0.0012128	0.00037901	-0.000018331	0.0017217	-1.5372E-08	-1.9376E-07
11999	0.0012705	-0.00039353	9.4415E-07	-0.0017759	1.1397E-06	-2.4047E-06
11999	-0.0012619	0.00039823	-0.000018519	0.0017717	-4.5547E-08	-1.255E-07
12000	0.0013221	-0.00041487	1.0152E-06	-0.0018224	8.8359E-07	-1.8329E-06
12000	-0.0013131	0.00041933	-0.000018345	0.0018177	4.9167E-08	-3.4899E-07
12001	0.0013864	-0.00044896	9.1111E-07	-0.0018431	5.554E-07	-1.0942E-06
12001	-0.0013774	0.00045336	-0.000018199	0.0018384	2.7863E-07	-9.1766E-07
12002	0.0014666	-0.00049909	1.0555E-06	-0.0018279	1.8516E-07	-2.0183E-07
12002	-0.0014576	0.00050339	-0.000018264	0.0018235	5.8886E-07	-0.000001772
12003	0.0015511	-0.00055326	6.8482E-07	-0.0017979	-1.7147E-07	7.6768E-07
12003	-0.0015415	0.00055779	-0.00001894	0.0017936	8.4645E-07	-0.000002599
12004	0.0016224	-0.00059395	9.5861E-08	-0.0017953	-4.9068E-07	1.7214E-06
12004	-0.0016122	0.00059891	-0.000019999	0.001791	9.4667E-07	-3.0128E-06
12005	0.0016763	-0.00061697	-5.1208E-07	-0.0018345	-7.818E-07	2.5989E-06
12005	-0.0016652	0.00062231	-0.000020956	0.0018299	8.6791E-07	-2.8557E-06
12006	0.0017255	-0.00063576	-7.4173E-07	-0.001884	-0.000001039	3.3794E-06
12006	-0.0017137	0.00064116	-0.000021548	0.001879	6.4964E-07	-2.2764E-06
12007	0.0017857	-0.00066588	-4.7838E-07	-0.0019046	-0.000001236	0.00000407
12007	-0.0017738	0.00067113	-0.000021563	0.0018995	3.5532E-07	-1.5012E-06
12008	0.0018586	-0.00070866	-4.8225E-07	-0.0018896	-0.000001363	4.6779E-06
12008	-0.0018471	0.0007142	-0.000021927	0.0018853	2.3917E-08	-5.9528E-07
12009	0.001931	-0.00075097	-5.0335E-07	-0.0018732	-1.4522E-06	5.2044E-06
12009	-0.0019196	0.00075671	-0.000022384	0.0018693	-3.6651E-07	5.7404E-07
12010	0.0019922	-0.00078162	-6.9304E-07	-0.0018889	-1.5549E-06	5.6837E-06
12010	-0.00198	0.00078727	-0.000022721	0.0018845	-8.4701E-07	2.0976E-06
12011	0.002046	-0.00080498	-6.7427E-07	-0.0019256	-1.6645E-06	6.1139E-06
12011	-0.0020335	0.00081048	-0.000022655	0.0019209	-1.4077E-06	3.9088E-06
12012	0.0021028	-0.00083171	-4.428E-07	-0.0019515	-1.7533E-06	6.5137E-06
12012	-0.0020909	0.00083715	-0.000022289	0.0019472	-1.9674E-06	5.7927E-06
12013	0.002169	-0.00086773	-4.3595E-08	-0.001949	-0.000001801	6.8897E-06
12013	-0.0021575	0.00087279	-0.000021547	0.0019449	-2.4467E-06	7.5927E-06
12014	0.0022424	-0.00091088	4.1687E-07	-0.0019222	-0.000001813	7.2465E-06
12014	-0.002231	0.00091539	-0.000020722	0.0019181	-0.00000282	9.2563E-06
12015	0.0023164	-0.00095475	6.5365E-07	-0.0018882	-1.8118E-06	7.5831E-06
12015	-0.0023056	0.00095908	-0.000020039	0.0018845	-3.1124E-06	0.000010797
12016	0.0023888	-0.00099714	9.6603E-07	-0.0018551	-1.8052E-06	7.8909E-06
12016	-0.0023791	0.0010014	-0.000019276	0.0018521	-0.000003347	0.000012234
12017	0.0024627	-0.0010408	1.3185E-06	-0.0018139	-1.7759E-06	8.1462E-06
12017	-0.0024536	0.0010447	-0.000018443	0.0018112	-3.5139E-06	0.000013576
12018	0.0025397	-0.0010875	1.5968E-06	-0.001755	-1.7144E-06	8.3427E-06
12018	-0.0025312	0.0010912	-0.000017542	0.0017527	-3.5929E-06	0.000014811
12019	0.0026175	-0.0011352	1.6894E-06	-0.0016846	-1.6319E-06	8.4836E-06
12019	-0.0026103	0.0011389	-0.000016796	0.001683	-3.6004E-06	0.000015948
12020	0.0026925	-0.0011799	1.7339E-06	-0.0016194	-0.000001552	8.5765E-06
12020	-0.0026864	0.0011838	-0.000016023	0.0016185	-3.5812E-06	0.000016999
12021	0.0027635	-0.0012208	1.7562E-06	-0.0015668	-1.4865E-06	0.000008638
12021	-0.0027584	0.0012247	-0.000015175	0.0015663	-3.5533E-06	0.000017944
12022	0.0028335	-0.0012607	0.000001719	-0.0015127	-1.4224E-06	8.6805E-06
12022	-0.0028295	0.0012646	-0.000014221	0.0015127	-0.00000348	0.000018727
12023	0.0029051	-0.0013023	1.6033E-06	-0.001441	-1.3477E-06	8.7348E-06
12023	-0.0029028	0.0013066	-0.000013155	0.0014417	-3.3186E-06	0.000019283
12024	0.0029771	-0.0013444	1.2946E-06	-0.0013575	-1.2766E-06	8.8574E-06
12024	-0.0029764	0.0013491	-0.000012109	0.0013587	-3.0845E-06	0.000019567
12025	0.0030465	-0.0013839	9.0646E-07	-0.0012818	-0.000001235	9.1134E-06
12025	-0.003047	0.0013888	-0.000010937	0.0012833	-2.8325E-06	0.000019571
12026	0.0031116	-0.0014194	4.3747E-07	-0.0012243	-1.2381E-06	9.5714E-06
12026	-0.0031137	0.0014247	-9.7154E-06	0.0012263	-0.000002591	0.000019269
12027	0.0031742	-0.0014526	-1.9233E-07	-0.0011757	-1.2733E-06	0.000010256
12027	-0.0031782	0.0014585	-8.5193E-06	0.0011782	-2.3427E-06	0.000018648
12028	0.0032375	-0.0014869	-6.451E-07	-0.0011124	-1.3072E-06	0.000011171
12028	-0.003243	0.001493	-7.1255E-06	0.0011151	-2.0485E-06	0.00001771
12029	0.0033026	-0.0015231	-1.1506E-06	-0.0010202	-0.000001311	0.000012315
12029	-0.0033095	0.0015295	-5.7674E-06	0.001023	-1.7031E-06	0.000016498
12030	0.0033671	-0.0015595	-1.7054E-06	-0.00090776	-1.2768E-06	0.000013634
12030	-0.0033759	0.0015665	-4.5962E-06	0.00091066	-1.3539E-06	0.000015146
12031	0.0034289	-0.0015938	-0.000002024	-0.00079358	-1.2091E-06	0.000014986
12031	-0.0034396	0.0016013	-3.4147E-06	0.00079645	-1.0587E-06	0.000013892
12032	0.0034875	-0.0016257	-0.000002145	-0.00068567	-1.1064E-06	0.00001616
12032	-0.0034999	0.0016336	-2.3606E-06	0.00068839	-8.4158E-07	0.000013025
12033	0.0035432	-0.0016556	-2.0856E-06	-0.00057683	-9.5346E-07	0.000016901
12033	-0.0035576	0.001664	-1.4387E-06	0.00057934	-6.9044E-07	0.000012838
12034	0.0032563	-0.0015245	-1.6904E-06	-0.00042234	-7.3197E-07	0.00001657
12034	-0.0033714	0.0015795	-5.763E-07	0.00043539	-5.6026E-07	0.000013083
12035	0.0016162	-0.00075772	-2.7412E-07	-0.0001741	-4.2783E-07	0.000012482
12035	-0.0024779	0.0011626	-7.4961E-07	0.00024856	-3.6884E-07	0.00001097
12036	-0.00051231	0.00024024	5.9745E-07	0.000036884	-1.7892E-07	6.5575E-06
12036	-0.0013019	0.00061139	-6.7556E-07	0.00010461	-1.8112E-07	6.6452E-06
12037	-0.001204	0.00056496	6.3757E-07	0.000084421	-6.4365E-08	2.6105E-06
12037	-0.00092414	0.00043369	4.2969E-07	0.000063829	-6.8184E-08	2.7555E-06
12038	-0.0009681	0.00045431	7.1069E-07	0.000057221	8.9289E-09	-6.4533E-07
12038	-0.00098199	0.00046083	7.2876E-07	0.000057606	1.0387E-08	-7.1231E-07
12039	-0.00072036	0.00033777	1.3212E-06	0.000033512	6.6916E-08	-4.6242E-06
12039	-0.0007574	0.00035521	1.2123E-06	0.000035443	6.7241E-08	-4.6453E-06
12040	-0.00048532	0.00022722	1.6939E-06	0.000017552	1.231E-07	-0.000010719
12040	-0.00038932	0.00018231	1.2759E-06	0.000014566	1.2147E-07	-0.000010579
12041	-0.00014484	0.000068552	-1.0601E-06	4.7037E-06	1.9185E-07	-0.000020214
12041	-0.00011333	0.000052435	1.7362E-06	3.3957E-06	1.9324E-07	-0.000020388
12042	0.0002513	-0.00011322	-0.000010343	-0.000005554	2.1611E-07	-0.000026647
12042	-0.00010404	0.000046288	5.5286E-06	2.3051E-06	2.3982E-07	-0.000029746
12043	0.00041561	-0.00018847	-0.000014536	-0.000008713	1.8922E-07	-0.000025941
12043	-0.00016103	0.00007436	2.7816E-06	3.3961E-06	2.4366E-07	-0.000033922
12044	0.00040358	-0.00018174	-0.000016809	-8.3431E-06	1.6935E-07	-0.0000231
12044	-0.00014676	0.000069665	-1.4973E-06	0.000003083	2.5326E-07	-0.000035812
12045	0.00038489	-0.00017248	-0.000017836	-8.2493E-06	1.5987E-07	-0.000020489
12045	-0.00012716	0.000062221	-5.2485E-06	0.000002798	2.7481E-07	-0.000037586
12046	0.00036359	-0.00016234	-0.000018098	-8.3319E-06	1.5566E-07	-0.000018102
12046	-0.00010579	0.000053643	-8.3701E-06	2.5167E-06	3.0609E-07	-0.000039244
12047	0.00034019	-0.00015143	-0.000017923	-8.3921E-06	1.518E-07	-0.000015858
12047	-0.000082552	0.000044078	-0.000011252	2.1515E-06	3.4194E-07	-0.0000408
12048	0.00031541	-0.00013996	-0.000017552	-8.1024E-06	1.4237E-07	-0.000013699
12048	-0.000057883	0.000033777	-0.000014	1.6252E-06	3.6798E-07	-0.000042248
12049	0.00029001	-0.00012824	-0.000017101	-7.3948E-06	1.2647E-07	-0.000011568
12049	-0.000032461	0.00002308	-0.000016656	9.812E-07	3.7639E-07	-0.000043588
12050	0.00026465	-0.00011653	-0.000016664	-6.4025E-06	1.0653E-07	-9.4219E-06
12050	-6.9091E-06	0.000012274	-0.000019209	3.2731E-07	3.6705E-07	-0.000044821
12051	0.00023999	-0.00010511	-0.000016291	-5.1538E-06	8.4021E-08	-7.2387E-06
12051	0.00001812	1.6638E-06	-0.000021659	-2.3005E-07	3.337E-07	-0.000045943
12052	0.00021688	-0.000094397	-0.000016002	-0.000003579	6.0869E-08	-5.0203E-06
12052	0.000041728	-8.3193E-06	-0.000024024	-5.4213E-07	2.6076E-07	-0.000046945
12053	0.00019627	-0.000084798	-0.000015824	-1.9071E-06	4.2865E-08	-2.7832E-06
12053	0.000062949	-0.000017221	-0.000026304	-5.0956E-07	1.5496E-07	-0.000047818
12054	0.00017834	-0.000076408	-0.00001575	-7.0068E-07	3.473E-08	-5.476E-07
12054	0.000081572	-0.00002492	-0.000028545	-2.7961E-07	6.3136E-08	-0.00004856
12055	0.00016198	-0.000068714	-0.000015765	-3.1968E-07	3.2262E-08	0.000001674
12055	0.000098662	-0.000031942	-0.000030692	-2.0115E-07	3.5352E-08	-0.000049176
12056	0.00014541	-0.000060904	-0.000015808	-6.6875E-07	2.527E-08	3.8674E-06
12056	0.00011597	-0.000039117	-0.000032734	-5.6084E-07	8.8033E-08	-0.000049668
12057	0.0001271	-0.000052295	-0.000015821	-1.2402E-06	7.417E-09	6.0124E-06
12057	0.00013496	-0.000047152	-0.000034618	-1.3404E-06	1.876E-07	-0.000050034
12058	0.00010675	-0.000042753	-0.000015775	-1.4604E-06	-1.602E-08	0.000008102
12058	0.00015592	-0.000056194	-0.000036338	-2.1303E-06	2.6648E-07	-0.000050278
12059	0.000086226	-0.000033144	-0.000015696	-9.5341E-07	-2.0289E-08	0.000010114
12059	0.00017702	-0.000065365	-0.000037928	-1.8374E-06	2.212E-07	-0.000050396
12060	0.000069535	-0.000025302	-0.000015692	1.6226E-07	2.7408E-08	0.000012027
12060	0.00019433	-0.000072731	-0.000039564	6.845E-07	-2.2527E-08	-0.000050395
12061	0.000060385	-0.000020883	-0.00001594	1.3456E-06	1.2465E-07	0.000013839
12061	0.00020419	-0.000076498	-0.000041386	4.7109E-06	-3.7852E-07	-0.000050296
12062	0.000059394	-0.000020166	-0.000016463	2.3143E-06	2.3091E-07	0.000015557
12062	0.00020601	-0.00007636	-0.000043452	8.1073E-06	-6.7876E-07	-0.00005012
12063	0.00006371	-0.000021872	-0.000017141	2.9069E-06	2.9732E-07	0.00001718
12063	0.00020261	-0.000073711	-0.000045674	0.000009306	-8.0274E-07	-0.00004988
12064	0.000068769	-0.000023949	-0.000017781	2.9019E-06	3.0106E-07	0.000018724
12064	0.00019848	-0.00007075	-0.000047853	8.3766E-06	-7.3911E-07	-0.000049594
12065	0.000071245	-0.000024901	-0.000018239	2.4854E-06	2.6962E-07	0.000020198
12065	0.00019677	-0.000069048	-0.000049794	6.7868E-06	-6.0101E-07	-0.000049271
12066	0.000070638	-0.000024491	-0.000018512	2.0617E-06	2.4162E-07	0.000021588
12066	0.00019799	-0.000068804	-0.000051549	5.6752E-06	-4.9402E-07	-0.000048919
12067	0.000068099	-0.000023236	-0.000018644	1.8127E-06	2.3277E-07	0.000022883
12067	0.00020104	-0.000069474	-0.000053172	5.2547E-06	-4.4484E-07	-0.000048547
12068	0.000065106	-0.000021804	-0.000018698	1.7658E-06	2.4785E-07	0.000024077
12068	0.00020449	-0.00007036	-0.000054737	5.4659E-06	-4.5138E-07	-0.000048165
12069	0.000062637	-0.000020621	-0.000018747	1.7998E-06	2.7217E-07	0.00002517
12069	0.0002074	-0.000070992	-0.000056306	5.8805E-06	-4.7739E-07	-0.000047781
12070	0.000060333	-0.000019517	-0.000018791	1.6836E-06	2.7209E-07	0.000026172
12070	0.00021013	-0.000071547	-0.000057855	5.7715E-06	-4.5936E-07	-0.0000474
12071	0.000056833	-0.000017902	-0.000018732	1.3522E-06	2.355E-07	0.000027088
12071	0.00021397	-0.000072685	-0.000059282	4.9728E-06	-3.8129E-07	-0.000047029
12072	0.000051455	-0.000015489	-0.000018492	1.0233E-06	1.9754E-07	0.000027919
12072	0.00021956	-0.000074725	-0.000060539	4.2654E-06	-3.0765E-07	-0.000046678
12073	0.000045354	-0.00001278	-0.000018155	9.1983E-07	2.0498E-07	0.000028663
12073	0.0002258	-0.000077109	-0.000061702	4.5735E-06	-3.1337E-07	-0.000046356
12074	0.000040553	-0.00001065	-0.000017885	1.0034E-06	2.5784E-07	0.000029316
12074	0.00023076	-0.000078859	-0.000062928	5.8049E-06	-3.9189E-07	-0.000046069
12075	0.000037992	-0.000009505	-0.000017759	1.1111E-06	3.1276E-07	0.000029879
12075	0.00023356	-0.000079527	-0.000064291	6.9859E-06	-4.717E-07	-0.000045815
12076	0.000036667	-8.9118E-06	-0.000017696	1.0882E-06	3.2021E-07	0.000030349
12076	0.00023518	-0.000079611	-0.000065727	7.1235E-06	-4.7901E-07	-0.00004559
12077	0.000034373	-7.9154E-06	-0.000017524	8.7705E-07	2.6859E-07	0.000030735
12077	0.0002377	-0.000080178	-0.000067057	6.1063E-06	-4.0037E-07	-0.000045395
12078	0.000029622	-5.8653E-06	-0.000017138	5.9642E-07	1.9801E-07	0.000031048
12078	0.00024253	-0.000081935	-0.000068158	4.8286E-06	-2.9739E-07	-0.000045243
12079	0.000022661	-2.8637E-06	-0.000016566	3.7463E-07	1.4767E-07	0.000031284
12079	0.00024944	-0.000084757	-0.000069068	4.0683E-06	-2.2702E-07	-0.000045149
12080	0.000014419	6.9646E-07	-0.0000159	2.1012E-07	1.1455E-07	0.000031441
12080	0.00025757	-0.000088196	-0.000069882	0.000003722	-1.838E-07	-0.000045128
12081	5.1763E-06	4.6924E-06	-0.000015161	6.9684E-08	7.4685E-08	0.000031526
12081	0.00026665	-0.00009212	-0.000070622	3.2588E-06	-1.3239E-07	-0.000045185
12082	-0.000005243	9.1892E-06	-0.000014311	-3.9911E-08	2.7626E-08	0.000031542
12082	0.00027686	-0.000096625	-0.000071249	2.6632E-06	-7.1352E-08	-0.000045331
12083	-0.000016244	0.000013901	-0.000013337	-1.6614E-07	8.899E-09	0.000031487
12083	0.00028763	-0.00010143	-0.000071785	2.7676E-06	-5.1191E-08	-0.000045576
12084	-0.000026103	0.000018106	-0.000012427	-4.4089E-07	4.8959E-08	0.000031366
12084	0.00029726	-0.00010568	-0.00007237	4.3524E-06	-1.1815E-07	-0.000045923
12085	-0.000032656	0.000020903	-0.000011828	-9.2486E-07	1.4742E-07	0.000031186
12085	0.00030365	-0.00010827	-0.00007321	7.4175E-06	-2.7655E-07	-0.000046361
12086	-0.000034036	0.000021476	-0.000011675	-1.4563E-06	2.8272E-07	0.000030917
12086	0.00030506	-0.00010833	-0.000074468	0.000011268	-4.9984E-07	-0.000046867
12087	-0.000029913	0.000019689	-0.000012001	-1.6854E-06	4.0357E-07	0.000030529
12087	0.0003013	-0.00010571	-0.000076227	0.000014384	-7.143E-07	-0.000047412
12088	-0.000022045	0.000016312	-0.000012682	-1.4501E-06	4.6435E-07	0.000030014
12088	0.00029407	-0.0001013	-0.00007834	0.000015595	-8.4783E-07	-0.000047967
12089	-0.000013054	0.000012447	-0.000013443	-9.4091E-07	4.5546E-07	0.000029356
12089	0.00028585	-0.000096406	-0.000080542	0.000014902	-8.7707E-07	-0.000048516
12090	-5.5003E-06	9.1767E-06	-0.000014031	-4.5755E-07	3.8903E-07	0.000028556
12090	0.00027904	-0.000092265	-0.000082584	0.000012896	-8.113E-07	-0.000049062
12091	-9.2714E-07	7.1623E-06	-0.000014315	-1.7834E-07	3.0838E-07	0.000027642
12091	0.00027501	-0.000089579	-0.000084301	0.000010799	-7.1606E-07	-0.000049627
12092	0.00000114	6.2077E-06	-0.000014349	-7.0234E-08	2.5635E-07	0.000026621
12092	0.00027328	-0.000088099	-0.000085739	9.6534E-06	-6.6722E-07	-0.000050233
12093	2.2146E-06	0.000005684	-0.000014309	-2.6253E-08	2.3627E-07	0.00002549
