Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct) 	xz (correct)
11949	0.00015031	-0.00053042	7.8376E-06	0.00078581	-4.0078E-06	1.9094E-06
11949	-0.00014587	0.00048985	9.6393E-06	-0.00073327	-5.3796E-06	2.3934E-06
11950	0.000089129	-0.00035974	7.9903E-06	0.00058336	-3.8418E-06	1.9535E-06
11950	-0.000086114	0.00031974	9.7829E-06	-0.00052684	-4.0677E-06	1.9539E-06
11951	0.000045213	-0.0002097	8.2585E-06	0.00036042	-3.7001E-06	1.9549E-06
11951	-0.000043264	0.0001701	9.7407E-06	-0.00030103	-2.6501E-06	1.3444E-06
11952	0.000012408	-0.000072189	8.3582E-06	0.00012503	-3.4505E-06	1.8614E-06
11952	-0.000011211	0.000032768	9.9376E-06	-0.000063705	-1.3034E-06	6.8628E-07
11953	-0.000013311	0.000056722	8.2719E-06	-0.00011548	-2.8454E-06	1.5645E-06
11953	0.000013775	-0.000095862	0.00001018	0.00017862	-2.8514E-07	1.5908E-07
11954	-0.000030009	0.00017384	8.3112E-06	-0.00035977	-2.2106E-06	1.2435E-06
11954	0.000029349	-0.00021228	0.000010164	0.00042533	7.0193E-07	-3.8422E-07
11955	-0.000032735	0.00027374	8.5007E-06	-0.00061055	-1.6123E-06	9.2714E-07
11955	0.000030411	-0.00031101	9.9396E-06	0.00067923	1.6701E-06	-9.7804E-07
11956	-0.000021467	0.00035599	0.000008539	-0.00086363	-8.1373E-07	4.5574E-07
11956	0.0000173	-0.00039182	9.7445E-06	0.00093546	2.3112E-06	-1.4445E-06
11957	-3.6379E-06	0.0004284	8.4308E-06	-0.0011117	-1.5393E-07	1.5325E-08
11957	-1.9889E-06	-0.00046288	9.5665E-06	0.0011856	2.9173E-06	-1.9099E-06
11958	0.000014257	0.00049871	8.2667E-06	-0.001353	5.8759E-07	-5.1191E-07
11958	-0.000020848	-0.0005322	9.5222E-06	0.001428	3.2601E-06	-2.1985E-06
11959	0.000037547	0.00056185	7.8123E-06	-0.0015918	0.000001092	-9.1026E-07
11959	-0.00004488	-0.00059427	9.2726E-06	0.0016677	3.6573E-06	-2.5262E-06
11960	0.000079451	0.00060354	7.4883E-06	-0.0018333	1.6599E-06	-1.3898E-06
11960	-0.000088109	-0.0006343	9.0319E-06	0.0019102	3.7679E-06	-0.000002703
11961	0.00014442	0.00061877	0.00000718	-0.0020748	2.1729E-06	-1.8752E-06
11961	-0.00015488	-0.00064716	8.4797E-06	0.0021527	3.6812E-06	-2.7886E-06
11962	0.00021542	0.00062428	6.7643E-06	-0.0023041	2.4135E-06	-2.1793E-06
11962	-0.00022746	-0.00065025	7.9669E-06	0.0023822	0.000003626	-2.8784E-06
11963	0.00026651	0.00064675	6.5378E-06	-0.0025156	2.6152E-06	-2.4189E-06
11963	-0.0002794	-0.00067139	7.8672E-06	0.0025933	3.4215E-06	-2.7713E-06
11964	0.00029182	0.00069483	5.5925E-06	-0.0027164	2.6322E-06	-2.4526E-06
11964	-0.00030425	-0.00071868	7.2272E-06	0.0027934	0.000003269	-2.6368E-06
11965	0.00031959	0.00073951	5.4829E-06	-0.0029167	2.5461E-06	-2.3992E-06
11965	-0.00033209	-0.000763	7.3645E-06	0.0029929	3.1134E-06	-2.5005E-06
11966	0.00038873	0.00074095	4.8137E-06	-0.0031207	2.5133E-06	-2.4532E-06
11966	-0.00040212	-0.00076312	6.7666E-06	0.0031983	2.8315E-06	-2.3145E-06
11967	0.00050938	0.0006872	4.5782E-06	-0.0033196	2.5362E-06	-2.6295E-06
11967	-0.00052525	-0.00070743	0.000006469	0.0034	2.4399E-06	-2.0765E-06
11968	0.00065274	0.00060666	4.0055E-06	-0.0034976	2.5318E-06	-2.8105E-06
11968	-0.00067121	-0.00062411	6.1386E-06	0.0035792	2.0214E-06	-1.7919E-06
11969	0.00077575	0.00054158	3.8879E-06	-0.0036519	2.4199E-06	-2.8471E-06
11969	-0.0007964	-0.00055699	6.0809E-06	0.003734	1.6416E-06	-1.4737E-06
11970	0.00086334	0.00050897	3.2688E-06	-0.0037948	2.1497E-06	-2.6479E-06
11970	-0.00088502	-0.00052292	5.5259E-06	0.0038776	1.3296E-06	-1.1639E-06
11971	0.0009275	0.0004979	0.000003273	-0.0039353	1.7392E-06	-2.2471E-06
11971	-0.00094971	-0.00051114	5.5374E-06	0.0040175	1.0687E-06	-8.7784E-07
11972	0.00099108	0.00048647	2.8766E-06	-0.0040713	1.2591E-06	-1.7498E-06
11972	-0.0010135	-0.0004988	5.2204E-06	0.0041527	8.3233E-07	-6.0916E-07
11973	0.0010686	0.00045936	2.6039E-06	-0.0041977	7.7499E-07	-1.2384E-06
11973	-0.0010918	-0.00047075	5.0592E-06	0.0042792	6.2825E-07	-3.7429E-07
11974	0.0011623	0.00041407	2.4386E-06	-0.0043109	3.5228E-07	-7.7972E-07
11974	-0.0011866	-0.00042429	0.000004952	0.0043924	4.6093E-07	-1.7742E-07
11975	0.0012717	0.00035045	2.2956E-06	-0.0044066	3.5542E-08	-4.2398E-07
11975	-0.0012974	-0.00035921	0.000004821	0.0044878	3.234E-07	-8.7091E-09
11976	0.0013955	0.00026951	2.1515E-06	-0.0044809	-1.7796E-07	-1.7275E-07
11976	-0.0014228	-0.00027655	0.00000462	0.0045615	2.2219E-07	1.2434E-07
11977	0.0015306	0.00017373	2.1914E-06	-0.0045302	-3.2167E-07	9.5399E-09
11977	-0.0015599	-0.00017899	4.6141E-06	0.0046104	1.6072E-07	2.1436E-07
11978	0.0016684	0.00007184	1.9155E-06	-0.0045566	-4.3608E-07	1.7185E-07
11978	-0.0016995	-0.000075097	4.2952E-06	0.0046361	1.2548E-07	2.7388E-07
11979	0.001795	-0.000022487	2.0516E-06	-0.0045701	-5.7838E-07	3.9022E-07
11979	-0.0018276	0.000020837	4.2376E-06	0.0046479	1.1526E-07	3.0039E-07
11980	0.0019005	-0.000098771	2.0583E-06	-0.0045826	-7.8733E-07	7.2436E-07
11980	-0.0019343	0.000098434	4.1326E-06	0.0046593	1.314E-07	2.8561E-07
11981	0.001985	-0.00015637	1.9293E-06	-0.0046002	-1.0624E-06	1.1763E-06
11981	-0.0020199	0.00015711	3.8774E-06	0.0046769	1.7312E-07	2.2657E-07
11982	0.0020565	-0.00020334	2.3111E-06	-0.00462	-1.3549E-06	1.6769E-06
11982	-0.0020929	0.00020466	0.000004131	0.004697	2.288E-07	1.351E-07
11983	0.0021274	-0.00025154	2.3991E-06	-0.0046308	-1.6151E-06	2.1508E-06
11983	-0.0021657	0.00025375	0.000004043	0.0047095	3.1403E-07	-1.2522E-08
11984	0.002207	-0.0003101	0.000002503	-0.0046238	-1.7884E-06	2.5146E-06
11984	-0.0022469	0.00031331	4.0406E-06	0.004703	4.4001E-07	-2.3953E-07
11985	0.002298	-0.00038172	2.6562E-06	-0.0045938	-0.000001838	2.7079E-06
11985	-0.0023384	0.00038591	4.0235E-06	0.0046703	6.0555E-07	-5.5947E-07
11986	0.0023993	-0.00046611	2.6203E-06	-0.0045354	-1.7613E-06	0.000002707
11986	-0.0024398	0.0004715	3.8175E-06	0.0046081	8.0703E-07	-9.7679E-07
11987	0.002506	-0.00055927	2.5118E-06	-0.0044482	-1.5808E-06	0.000002526
11987	-0.0025473	0.0005661	0.000003519	0.004518	0.00000103	-1.4827E-06
11988	0.0026121	-0.00065538	2.5896E-06	-0.0043365	-1.3424E-06	2.2187E-06
11988	-0.0026546	0.00066364	3.3578E-06	0.0044038	1.2564E-06	-2.0539E-06
11989	0.0027111	-0.00074782	2.5009E-06	-0.0042088	-1.0974E-06	1.8621E-06
11989	-0.0027547	0.0007576	2.9724E-06	0.0042738	1.4669E-06	-2.6515E-06
11990	0.0027972	-0.0008308	2.5534E-06	-0.0040759	-8.8889E-07	1.5406E-06
11990	-0.0028417	0.00084187	2.6577E-06	0.0041384	1.6434E-06	-3.2277E-06
11991	0.0028671	-0.00090066	2.4524E-06	-0.0039476	-7.4545E-07	1.3271E-06
11991	-0.0029124	0.00091293	2.1654E-06	0.0040079	1.7763E-06	-3.7379E-06
11992	0.0029197	-0.00095578	2.3358E-06	-0.003832	-6.7849E-07	1.2692E-06
11992	-0.0029654	0.00096903	1.6416E-06	0.0038903	1.8642E-06	-0.000004153
11993	0.0029567	-0.00099764	2.3537E-06	-0.0037312	-6.8134E-07	1.3722E-06
11993	-0.0030028	0.0010116	1.2459E-06	0.0037878	1.9109E-06	-4.4632E-06
11994	0.002984	-0.0010316	2.1544E-06	-0.0036371	-7.3235E-07	1.6022E-06
11994	-0.0030304	0.0010464	6.8613E-07	0.0036926	1.9231E-06	-4.6861E-06
11995	0.0030091	-0.0010653	2.1478E-06	-0.003535	-8.041E-07	1.9076E-06
11995	-0.0030557	0.0010807	3.4871E-07	0.0035888	1.9076E-06	-4.8586E-06
11996	0.0030367	-0.0011034	2.1818E-06	-0.003412	-8.7661E-07	2.2529E-06
11996	-0.0030834	0.0011193	7.4845E-08	0.0034637	1.8734E-06	-5.0251E-06
11997	0.0030638	-0.0011434	2.1598E-06	-0.0032704	-9.4542E-07	2.6322E-06
11997	-0.0031114	0.0011603	-2.1381E-07	0.0033205	0.000001831	-5.2103E-06
11998	0.0030812	-0.0011761	2.1718E-06	-0.0031344	-0.000001029	3.0824E-06
11998	-0.0031296	0.0011938	-4.6344E-07	0.003183	1.8066E-06	-5.4473E-06
11999	0.0030845	-0.0011964	2.2095E-06	-0.0030218	-1.1291E-06	3.5918E-06
11999	-0.0031325	0.0012143	-7.0746E-07	0.0030683	1.8195E-06	-5.7664E-06
12000	0.0030847	-0.0012155	2.6375E-06	-0.002902	-1.2007E-06	4.0585E-06
12000	-0.0031325	0.0012335	-6.9885E-07	0.0029464	1.8485E-06	-6.1787E-06
12001	0.0030961	-0.0012484	2.7452E-06	-0.0027236	-0.000001198	4.4149E-06
12001	-0.0031446	0.0012672	-1.1021E-06	0.0027658	1.8524E-06	-0.0000067
12002	0.0031181	-0.0012954	3.2683E-06	-0.0024713	-1.1114E-06	4.6571E-06
12002	-0.0031677	0.0013151	-1.2872E-06	0.0025101	1.7825E-06	-7.2447E-06
12003	0.0031308	-0.0013367	3.4758E-06	-0.0022004	-9.9987E-07	4.8808E-06
12003	-0.0031809	0.0013574	-1.9734E-06	0.0022353	1.6411E-06	-7.6442E-06
12004	0.003113	-0.0013511	0.000003456	-0.0020005	-9.6475E-07	5.3037E-06
12004	-0.0031634	0.0013726	-2.7676E-06	0.0020328	1.5004E-06	-7.8134E-06
12005	0.0030672	-0.0013398	3.6715E-06	-0.0018944	-1.0248E-06	5.9531E-06
12005	-0.0031172	0.0013618	-0.000003951	0.0019254	1.3712E-06	-7.6477E-06
12006	0.0030128	-0.0013211	4.0161E-06	-0.001815	-1.1115E-06	6.6882E-06
12006	-0.0030624	0.0013432	-4.9289E-06	0.001845	1.2037E-06	-7.1569E-06
12007	0.0029641	-0.0013098	4.9338E-06	-0.0016896	-1.1312E-06	7.3204E-06
12007	-0.0030141	0.0013322	-5.4214E-06	0.0017182	9.5526E-07	-6.3928E-06
12008	0.0029189	-0.0013043	5.3333E-06	-0.0015135	-1.0621E-06	7.7814E-06
12008	-0.0029704	0.0013277	-6.2355E-06	0.0015403	6.4646E-07	-0.000005377
12009	0.0028657	-0.0012929	5.7909E-06	-0.0013481	-9.7523E-07	8.1426E-06
12009	-0.0029182	0.001317	-6.8331E-06	0.0013729	3.3325E-07	-4.0806E-06
12010	0.0027982	-0.0012687	6.2819E-06	-0.0012433	-9.4194E-07	8.5011E-06
12010	-0.0028503	0.0012929	-7.5472E-06	0.0012667	4.2664E-08	-2.5106E-06
12011	0.0027216	-0.0012368	6.9392E-06	-0.0011772	-9.4347E-07	8.8323E-06
12011	-0.0027739	0.0012611	-0.000008039	0.0012	-2.404E-07	-7.329E-07
12012	0.0026439	-0.001205	7.6264E-06	-0.0011031	-9.1951E-07	9.0448E-06
12012	-0.0026976	0.0012296	-8.2174E-06	0.0011256	-5.1255E-07	1.1264E-06
12013	0.0025677	-0.0011758	8.5548E-06	-0.0010003	-8.3789E-07	9.0848E-06
12013	-0.0026224	0.0012006	-8.1153E-06	0.0010215	-7.4243E-07	0.000002942
12014	0.0024902	-0.0011469	9.4362E-06	-0.00087884	-7.1534E-07	8.9712E-06
12014	-0.0025455	0.0011715	-7.8587E-06	0.00089815	-9.0545E-07	4.6291E-06
12015	0.0024076	-0.0011145	0.000010056	-0.00076245	-5.8649E-07	8.7179E-06
12015	-0.0024641	0.0011394	-7.7283E-06	0.00078005	-0.00000101	6.1829E-06
12016	0.0023188	-0.0010778	0.000010642	-0.0006602	-4.6963E-07	8.3592E-06
12016	-0.0023769	0.0011032	-0.000007422	0.00067638	-1.0681E-06	7.5823E-06
12017	0.0022256	-0.0010384	0.000011203	-0.00056259	-3.5368E-07	0.00000788
12017	-0.0022847	0.0010639	-7.0486E-06	0.00057714	-1.0786E-06	8.8309E-06
12018	0.0021283	-0.00099664	0.00001174	-0.00046226	-2.3182E-07	7.2624E-06
12018	-0.0021884	0.0010223	-6.7491E-06	0.0004749	-1.0357E-06	0.000009935
12019	0.002026	-0.00095172	0.000011994	-0.00036637	-1.1812E-07	6.5117E-06
12019	-0.0020873	0.0009778	-6.5284E-06	0.00037709	-9.5251E-07	0.000010908
12020	0.0019184	-0.00090333	0.000012121	-0.00028848	-3.0014E-08	5.6353E-06
12020	-0.001981	0.00092986	-6.2797E-06	0.00029756	-8.6165E-07	0.000011778
12021	0.0018068	-0.00085211	0.000012124	-0.00023166	3.073E-08	4.6299E-06
12021	-0.0018703	0.00087898	-5.9471E-06	0.00023952	-7.8237E-07	0.000012555
12022	0.0016922	-0.0007991	0.000012031	-0.00018437	7.5616E-08	3.5027E-06
12022	-0.0017569	0.00082636	-0.000005523	0.00019115	-6.9727E-07	0.000013203
12023	0.0015752	-0.00074472	0.000011818	-0.00013667	1.0981E-07	2.2804E-06
12023	-0.0016411	0.00077247	-5.0101E-06	0.00014216	-5.8352E-07	0.000013669
12024	0.0014555	-0.0006888	0.000011371	-0.000092736	1.2742E-07	1.0037E-06
12024	-0.0015225	0.00071705	-0.000004481	0.000096826	-4.5468E-07	0.000013935
12025	0.0013333	-0.0006314	0.000010789	-0.00006197	1.2693E-07	-2.754E-07
12025	-0.0014012	0.00066007	-3.9282E-06	0.000064996	-3.476E-07	0.000014005
12026	0.0012095	-0.00057293	0.000010016	-0.000046409	1.1701E-07	-1.4983E-06
12026	-0.0012783	0.00060211	-3.2769E-06	0.000048956	-2.8183E-07	0.00001387
12027	0.0010851	-0.0005141	9.1104E-06	-0.000039185	1.0559E-07	-2.5775E-06
12027	-0.001155	0.00054385	-2.5404E-06	0.000041624	-2.4221E-07	0.00001346
12028	0.00096066	-0.0004552	8.1602E-06	-0.000030943	8.9829E-08	-3.4041E-06
12028	-0.0010313	0.00048533	-1.6361E-06	0.000033129	-1.9417E-07	0.000012681
12029	0.00083536	-0.00039589	7.1379E-06	-0.000018611	6.4023E-08	-3.8922E-06
12029	-0.00090653	0.00042636	-8.1807E-07	0.000020111	-1.2426E-07	0.000011505
12030	0.00070859	-0.0003358	5.9777E-06	-6.4808E-06	3.3297E-08	-3.9911E-06
12030	-0.00078025	0.0003667	-8.4128E-08	7.0743E-06	-5.4028E-08	9.9781E-06
12031	0.00058039	-0.00027501	4.8039E-06	8.995E-07	9.5706E-09	-0.000003677
12031	-0.00065243	0.00030634	5.5385E-07	-1.0398E-06	-8.5416E-09	8.1934E-06
12032	0.00045103	-0.00021367	3.6407E-06	3.3351E-06	-2.0066E-09	-2.9551E-06
12032	-0.00052334	0.00024545	1.0385E-06	-3.8749E-06	9.6468E-09	6.2745E-06
12033	0.00032079	-0.00015197	2.5912E-06	3.3258E-06	-4.6887E-09	-1.8745E-06
12033	-0.00039338	0.00018425	0.000001298	-4.0827E-06	1.3241E-08	4.3749E-06
12034	0.00013634	-0.000064874	1.7084E-06	1.6643E-06	-1.8884E-09	-5.3291E-07
12034	-0.00031741	0.00014854	1.3122E-06	-4.3832E-06	1.1937E-08	2.6976E-06
12035	-0.00039521	0.00018521	1.0558E-06	-8.7807E-06	5.3491E-09	7.7071E-07
12035	-0.00060654	0.00028454	1.0205E-06	-0.000012446	1.0164E-08	0.000001594
12036	-0.00099148	0.00046546	8.8935E-07	-0.00002668	8.947E-09	1.0425E-06
12036	-0.0010453	0.00049076	8.4247E-07	-0.000027905	7.8986E-09	9.3335E-07
12037	-0.0011655	0.00054706	1.1402E-06	-0.000041464	1.0385E-09	1.6564E-07
12037	-0.0011852	0.00055636	1.0572E-06	-0.000042227	4.459E-10	1.1468E-07
12038	-0.0010478	0.00049168	1.1221E-06	-0.000049216	-1.9844E-08	-1.1234E-06
12038	-0.0010759	0.00050486	1.1179E-06	-0.000050536	-1.9978E-08	-1.1328E-06
12039	-0.00082713	0.00038756	1.8814E-06	-0.000049081	-6.0852E-08	-2.8762E-06
12039	-0.00076548	0.00035871	1.6642E-06	-0.000044862	-6.0293E-08	-2.8517E-06
12040	-0.00052961	0.00024746	0.000002545	-0.000036301	-1.3202E-07	-5.4642E-06
12040	-0.00043074	0.00020122	0.000002173	-0.000029583	-1.245E-07	-5.1517E-06
12041	0.00018027	-0.000084632	9.3186E-08	0.000016218	-2.1004E-07	-7.8641E-06
12041	-0.00056051	0.00026139	3.6091E-06	-0.000044745	-0.00000022	-8.2058E-06
12042	0.0010692	-0.00049794	-7.8579E-06	0.00009794	-1.5597E-07	-5.4128E-06
12042	-0.0011206	0.00052179	0.000008431	-0.00010203	-2.9947E-07	-9.8507E-06
12043	0.0014244	-0.00066279	-0.000011141	0.00014571	4.6474E-09	-2.3861E-07
12043	-0.0014074	0.00065632	7.9325E-06	-0.00014407	-3.9469E-07	-0.000010985
12044	0.0014023	-0.00065171	-0.00001206	0.00015919	1.5335E-07	3.2692E-06
12044	-0.0013854	0.00064679	5.6677E-06	-0.0001575	-5.4465E-07	-0.000013397
12045	0.0013737	-0.00063822	-0.000011546	0.00016986	3.0571E-07	6.1627E-06
12045	-0.0013583	0.00063468	3.7269E-06	-0.00016827	-7.0355E-07	-0.000015603
12046	0.0013429	-0.00062412	-0.000010218	0.00017863	4.4949E-07	8.3904E-06
12046	-0.0013297	0.00062167	2.3127E-06	-0.00017722	-8.6035E-07	-0.000017446
12047	0.0013109	-0.00060969	-8.4404E-06	0.00018625	5.8164E-07	0.000010052
12047	-0.0012999	0.00060799	1.0746E-06	-0.00018502	-1.0094E-06	-0.000018876
12048	0.0012782	-0.00059494	-6.5611E-06	0.00019409	7.0588E-07	0.000011278
12048	-0.0012691	0.00059383	-9.7984E-08	-0.00019304	-1.1516E-06	-0.000019882
12049	0.0012451	-0.00057994	-4.7036E-06	0.00020272	8.2789E-07	0.000012215
12049	-0.0012379	0.00057934	-1.1993E-06	-0.00020186	-1.2873E-06	-0.000020492
12050	0.0012119	-0.00056477	-0.00000299	0.00021195	9.5269E-07	0.000013001
12050	-0.0012062	0.00056455	-2.2242E-06	-0.00021125	-0.000001414	-0.000020745
12051	0.0011787	-0.00054949	-1.4664E-06	0.00022206	1.0874E-06	0.000013748
12051	-0.0011741	0.00054948	-3.1535E-06	-0.00022146	-1.5317E-06	-0.00002068
12052	0.0011457	-0.000534	-1.9267E-07	0.00023392	0.000001242	0.000014535
12052	-0.0011417	0.00053414	-4.0088E-06	-0.00023339	-1.6442E-06	-0.000020335
12053	0.0011127	-0.00051837	8.4202E-07	0.00024675	1.4184E-06	0.000015396
12053	-0.0011093	0.00051863	-4.7177E-06	-0.00024628	-1.7442E-06	-0.000019732
12054	0.0010801	-0.00050285	1.6231E-06	0.00025727	1.6035E-06	0.000016344
12054	-0.0010773	0.00050327	-5.3317E-06	-0.00025688	-1.8086E-06	-0.000018885
12055	0.0010482	-0.00048772	2.1981E-06	0.00026254	1.7811E-06	0.000017389
12055	-0.0010458	0.00048827	-5.7844E-06	-0.00026222	-1.8181E-06	-0.000017816
12056	0.001017	-0.00047311	2.6342E-06	0.00026216	1.9451E-06	0.000018554
12056	-0.001015	0.00047377	-6.0697E-06	-0.00026192	-1.7723E-06	-0.000016555
12057	0.00098643	-0.00045885	2.9228E-06	0.0002587	2.1093E-06	0.000019881
12057	-0.00098477	0.00045961	-6.1801E-06	-0.00025854	-1.6908E-06	-0.000015146
12058	0.00095603	-0.00044463	3.2019E-06	0.00025625	2.3059E-06	0.00002143
12058	-0.00095476	0.00044538	-6.0656E-06	-0.00025615	-1.5996E-06	-0.000013637
12059	0.00092529	-0.00042988	3.4321E-06	0.00026018	2.5892E-06	0.000023224
12059	-0.00092447	0.0004306	-5.7694E-06	-0.00026015	-1.5243E-06	-0.000012065
12060	0.00089376	-0.0004142	3.6255E-06	0.00027356	3.0076E-06	0.000025225
12060	-0.00089353	0.00041491	-5.3619E-06	-0.00027366	-1.4721E-06	-0.000010466
12061	0.00086182	-0.00039796	3.7502E-06	0.00029094	3.5246E-06	0.000027311
12061	-0.00086214	0.00039865	-4.9106E-06	-0.00029117	-1.4108E-06	-8.8498E-06
12062	0.0008304	-0.00038214	3.8832E-06	0.00030356	4.0342E-06	0.000029303
12062	-0.00083124	0.00038277	-4.4175E-06	-0.00030392	-1.3041E-06	-7.2149E-06
12063	0.00080029	-0.0003675	3.9742E-06	0.00030614	4.4309E-06	0.000031047
12063	-0.00080181	0.00036815	-0.000003869	-0.0003067	-1.1437E-06	-5.5643E-06
12064	0.00077153	-0.00035418	4.1499E-06	0.00029908	4.6758E-06	0.000032472
12064	-0.00077384	0.00035482	-0.000003268	-0.00029984	-9.4459E-07	-3.8972E-06
12065	0.00074344	-0.00034148	4.4274E-06	0.0002883	4.8294E-06	0.000033588
12065	-0.00074645	0.00034199	-2.5675E-06	-0.00028922	-7.3063E-07	-2.2141E-06
12066	0.00071548	-0.00032879	4.7897E-06	0.00027879	4.9716E-06	0.000034478
12066	-0.00071916	0.0003291	-1.8277E-06	-0.00027983	-5.1803E-07	-5.5886E-07
12067	0.00068739	-0.00031592	5.2122E-06	0.00027148	0.00000513	0.000035192
12067	-0.0006919	0.00031603	-1.0175E-06	-0.00027271	-3.0448E-07	1.0651E-06
12068	0.00065908	-0.00030285	5.7228E-06	0.00026598	5.3092E-06	0.000035765
12068	-0.00066464	0.00030282	-2.0798E-07	-0.00026748	-8.5621E-08	2.6527E-06
12069	0.00063083	-0.00028981	0.000006267	0.00026068	5.4831E-06	0.000036206
12069	-0.0006375	0.00028966	5.7398E-07	-0.0002625	1.3888E-07	4.1971E-06
12070	0.00060306	-0.00027718	6.8772E-06	0.0002532	5.6004E-06	0.000036511
12070	-0.00061073	0.00027685	1.3199E-06	-0.00025528	3.6454E-07	5.7103E-06
12071	0.00057585	-0.00026501	7.5179E-06	0.00024323	5.6485E-06	0.000036684
12071	-0.00058439	0.00026446	2.0162E-06	-0.0002455	5.8692E-07	7.2083E-06
12072	0.00054884	-0.00025297	8.2159E-06	0.00023327	0.000005684	0.000036761
12072	-0.00055823	0.00025218	2.6706E-06	-0.00023574	8.1238E-07	8.6919E-06
12073	0.00052159	-0.00024065	8.9496E-06	0.00022574	5.7697E-06	0.000036765
12073	-0.00053183	0.00023962	3.2728E-06	-0.00022843	0.000001058	0.000010167
12074	0.00049413	-0.00022809	9.7106E-06	0.00022001	0.000005897	0.00003669
12074	-0.00050513	0.00022681	3.7821E-06	-0.00022293	0.000001328	0.000011633
12075	0.0004668	-0.00021565	0.000010493	0.00021358	6.0018E-06	0.00003651
12075	-0.0004785	0.00021411	4.2081E-06	-0.00021671	1.6061E-06	0.000013076
12076	0.00043993	-0.00020365	0.000011275	0.0002044	6.0201E-06	0.000036201
12076	-0.00045233	0.00020191	4.5343E-06	-0.00020774	1.8661E-06	0.000014487
12077	0.0004136	-0.00019213	0.00001208	0.00019258	5.9427E-06	0.000035753
12077	-0.00042669	0.00019021	4.7866E-06	-0.00019609	2.0991E-06	0.000015878
12078	0.00038756	-0.00018082	0.000012924	0.00018019	5.8246E-06	0.000035177
12078	-0.00040128	0.0001787	4.9882E-06	-0.00018382	2.3257E-06	0.000017276
12079	0.00036154	-0.00016945	0.000013783	0.0001687	5.7174E-06	0.00003451
12079	-0.00037584	0.00016714	5.1123E-06	-0.00017246	2.5688E-06	0.000018689
12080	0.00033553	-0.00015804	0.000014641	0.0001578	5.6203E-06	0.000033786
12080	-0.00035042	0.00015557	5.1631E-06	-0.00016172	2.8293E-06	0.000020125
12081	0.00030967	-0.00014672	0.000015506	0.00014665	5.5075E-06	0.000033018
12081	-0.00032512	0.00014412	5.1336E-06	-0.00015072	3.0956E-06	0.000021604
12082	0.00028393	-0.00013549	0.000016375	0.00013526	5.3811E-06	0.000032219
12082	-0.00029997	0.00013278	5.0624E-06	-0.0001395	3.3686E-06	0.000023134
12083	0.00025819	-0.0001242	0.000017236	0.00012448	5.2804E-06	0.00003141
12083	-0.00027487	0.00012144	4.9338E-06	-0.00012896	3.6732E-06	0.000024705
12084	0.00023233	-0.00011273	0.000018035	0.00011476	5.2305E-06	0.000030585
12084	-0.00024957	0.00010994	4.7229E-06	-0.00011951	4.0376E-06	0.000026311
12085	0.00020635	-0.00010111	0.00001875	0.00010561	5.2207E-06	0.000029727
12085	-0.00022391	0.000098265	4.4018E-06	-0.00011061	4.4643E-06	0.000027926
12086	0.00018027	-0.000089383	0.000019319	0.000096187	5.2265E-06	0.000028848
12086	-0.00019802	0.000086564	3.9191E-06	-0.00010146	4.9244E-06	0.000029469
12087	0.00015421	-0.000077688	0.000019709	0.000085487	5.2013E-06	0.00002797
12087	-0.00017213	0.000075049	3.2681E-06	-0.000091063	5.3529E-06	0.000030854
12088	0.00012832	-0.000066174	0.00001999	0.000073116	5.1051E-06	0.000027081
12088	-0.00014642	0.000063834	2.4998E-06	-0.000078982	5.6911E-06	0.000032045
12089	0.00010259	-0.000054822	0.000020197	0.000059478	0.00000494	0.000026204
12089	-0.00012093	0.00005288	1.6599E-06	-0.000065611	5.9105E-06	0.000032996
12090	0.000077026	-0.000043608	0.000020401	0.00004527	4.7257E-06	0.00002535
12090	-0.000095701	0.000042122	7.8989E-07	-0.000051648	6.0149E-06	0.000033691
12091	0.00005161	-0.000032467	0.00002064	0.000031212	4.4987E-06	0.000024485
12091	-0.000070656	0.000031424	-3.6893E-08	-0.000037823	6.0595E-06	0.000034166
12092	0.00002627	-0.000021326	0.000020881	0.000017575	4.2983E-06	0.000023614
12092	-0.000045681	0.000020717	-8.6071E-07	-0.000024448	6.0989E-06	0.000034426
12093	9.744E-07	-0.000010168	0.000021078	4.1234E-06	4.1281E-06	0.00002275
12093	-0.00002073	0.000010021	-0.00000173	-0.000011312	6.1402E-06	0.00003447
12094	-0.000024306	1.0197E-06	0.000021185	-0.000009394	3.9706E-06	0.000021906
12094	4.2406E-06	-6.4537E-07	-0.000002674	1.8626E-06	6.1575E-06	0.000034302
12095	-0.000049589	0.00001224	0.000021205	-0.000023027	3.8151E-06	0.000021096
12095	0.000029246	-0.00001128	-3.7001E-06	0.000015144	6.1305E-06	0.000033921
12096	-0.000074875	0.000023494	0.000021135	-0.000036755	3.6649E-06	0.000020332
12096	0.000054282	-0.000021888	-4.7969E-06	0.00002851	6.0588E-06	0.00003332
12097	-0.00010017	0.000034789	0.00002097	-0.00005058	3.5252E-06	0.000019631
12097	0.00007936	-0.000032474	-5.9642E-06	0.000041962	5.9439E-06	0.00003249
12098	-0.00012551	0.00004616	0.000020713	-0.000064339	3.3902E-06	0.000019006
12098	0.00010451	-0.000043065	-7.2105E-06	0.000055352	5.7705E-06	0.000031426
12099	-0.00015095	0.000057652	0.000020399	-0.000077595	3.2467E-06	0.000018458
12099	0.00012972	-0.000053715	-8.4838E-06	0.000068272	5.5178E-06	0.000030134
